0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
18137	2930	2654	18919	1267	6906	6169	9290	3021	8062	8057	5193	9226	8701	17618	8751	4117	10499
3845	13407	16216	10326	477	9894	18944	9504	1765	9534	10141	3666	481	2486	4977	13337	4298	2517
7171	2597	6915	6732	7557	3472	17176	2400	13439	1971	17770	9403	14140	13769	7123	6241	12377	9112
8021	2645	2820	13529	1239	6750	15930	16836	2580	16213	5084	5028	18109	3175	1991	13841	16410	5943
2213	11415	12353	9927	6093	2819	10675	7217	9713	4619	10726	5271	10652	12603	17132	12843	11077	15380
83	2446	4516	869	18868	1576	18678	4563	12767	17464	16593	1077	9076	4196	11207	5476	17115	18951
8931	18299	10330	18638	4016	5354	13636	5491	7797	5764	17877	7147	17593	12277	8227	1984	6747	16651
1589	13730	3305	1758	8467	18280	9212	10933	7109	15957	6413	8025	15851	4774	1321	10489	17387	6362
9779	12421	13257	5746	17194	2132	2542	10779	8026	2135	778	4276	15593	17077	18924	16260	10526	2514
8208	10374	13930	4796	13134	14456	9028	18820	283	3345	301	18845	15487	7931	3194	4051	14901	8291
3408	1676	944	12696	14717	11597	205	12050	10984	12660	6102	9553	7339	8616	1591	10836	9722	444
5730	1274	16749	8754	17782	6659	13216	1788	17833	4545	18214	18892	2234	951	15172	598	7042	3450
14663	3355	15211	15317	13089	2790	5794	3243	4793	16761	7967	10812	18615	6514	1384	9157	11926	2480
9118	2961	7253	2332	10150	14560	3376	14501	15417	15473	1980	5694	13756	13954	12170	17013	911	18526
607	14977	5944	309	9151	14978	4011	11976	17740	17015	15080	17322	4391	9932	17281	13010	15614	4119
1844	18691	113	11690	9499	365	6722	16407	6028	869	12174	3578	10049	1948	16764	5467	15235	4782
12654	1356	14696	18654	17684	2991	4269	691	12540	17662	4835	13057	17013	7311	17964	6526	8292	11249
805	1636	2403	919	18815	14891	3007	11412	9276	515	3487	356	9740	5283	18803	13072	4300	17962
13105	6394	17239	554	3054	12985	13928	3956	9044	10770	15802	16670	17740	11926	8029	18588	13202	11410
4421	6249	10673	18065	15562	14758	6560	10439	2268	19004	2306	7960	5145	8826	17397	14198	10535	17544
8206	10732	7508	8886	60	1547	12903	15313	5458	17549	11113	5965	8747	11800	607	17257	503	11213
10436	18359	14261	18864	11887	1133	7374	16255	1690	101	17128	664	7306	14463	10128	2305	2828	8857
6321	9233	419	10528	17275	11864	4229	17844	9370	189	11443	1965	14601	14703	527	11158	1790	12473
1780	5121	1577	8012	9965	15580	2450	18076	18469	7357	5028	10514	2446	15735	1708	3065	14869	10881
2019	16893	5437	8900	13510	3221	11360	17116	11709	5907	13157	8292	9785	11029	13818	12334	1754	18840
12302	5123	15321	5913	6935	3676	6578	2176	18327	17712	17979	12348	10170	11504	1474	5893	5814	193
4339	4712	7449	16457	4388	8928	4822	7394	5644	3018	15486	6065	3146	9468	15431	2692	8771	300
3773	1480	18775	1975	17311	1885	14800	17739	354	16201	11902	6880	3248	3089	10889	6880	8214	394
2341	6225	1145	2204	7280	3622	8400	13732	7191	10000	13020	7900	2804	3523	814	2657	5459	9240
12817	5294	5799	6388	2177	2558	6331	5450	3559	689	160	16598	8059	5131	18534	18179	7757	6795
4444	13791	9473	15276	3737	5022	17186	5599	6678	7337	10389	12215	16648	16167	6430	283	10808	17986
29	7583	9955	10906	8584	7174	5337	13674	10245	7643	10367	14789	16488	405	7702	14162	3884	9987
2666	16822	16961	9615	96	4996	9073	5556	10478	10681	13435	17105	6720	2916	18508	2112	3601	9967
10012	4276	15241	3000	16934	15770	9138	18854	11513	6935	7647	1024	11679	8353	15931	17275	999	17422
3619	13949	8377	18426	5736	5568	10740	16339	2672	10211	15405	8492	2843	9970	9448	9904	12522	2600
12480	10875	4211	13790	15341	498	240	6123	13611	5844	11570	17598	3648	4792	11450	13290	11398	9623
13794	561	13598	8910	14558	10963	14635	7186	6684	4583	5276	18094	9154	16234	17232	4033	8339	890
5103	7766	6126	11646	16192	1087	12009	11746	15249	2257	1007	3903	319	10835	1788	12171	11407	4818
5295	16377	15691	11087	12652	17982	14772	1174	14933	4421	15525	12036	11461	3021	10849	6241	7675	2633
16834	17983	18876	4963	4728	10077	17802	11528	12235	5035	13545	638	6052	4425	6205	17678	8703	3278
8873	11012	11277	13602	18250	17371	17787	6712	9698	10253	11902	12639	2505	16771	10849	7112	17258	1374
9101	12302	8819	14972	14642	862	11513	17360	16024	8445	7060	2333	17720	7415	10378	16549	18062	3202
3800	15815	16210	13920	5973	10374	5094	18766	4223	12637	10556	7546	8084	12799	2564	3731	14800	11725
17392	11422	16729	18112	14512	18912	15758	9279	11391	4790	5240	4764	11027	4138	9810	7260	2633	13554
881	5208	9753	18699	5171	15299	6487	15402	2703	4198	18367	17935	18797	6161	14633	1883	8888	5461
1333	18387	15984	15113	1116	12118	1423	4392	9730	11753	13358	7080	8887	13524	1035	15879	16237	681
13344	7606	10573	11378	18580	9726	7553	13066	8794	4615	14692	5499	14615	13759	15608	2719	12672	16675
13431	708	7414	3385	8407	1804	10009	16733	6831	12964	9324	10885	14180	9469	14988	18868	17163	16457
15708	572	940	12216	15476	955	17581	14862	9137	1502	4562	12706	786	15514	17802	9594	15405	7378
2089	18820	11973	8273	13519	7495	5229	17498	2196	12125	11922	16739	15668	1805	14491	13063	16879	8318
13001	11809	13331	17155	9619	15811	6371	12317	9856	1717	33	6183	7964	18457	7276	13543	9759	3655
3984	18606	12606	14112	11571	8481	17531	708	11415	10656	18263	2646	18812	12427	15358	124	14133	13195
12493	3335	2246	6818	17710	16448	4323	3523	2778	17408	4359	11380	2662	2959	6426	5893	10314	6936
7915	13004	1923	14485	4087	11636	410	9730	3962	8631	8176	2849	2924	418	103	6915	15885	630
1263	15341	2038	10816	12499	17167	2323	18924	17387	18912	14230	11686	17695	13479	5950	1001	8890	1417
8197	14067	8783	2834	8240	15932	2168	2042	16904	1458	16489	8483	4319	12265	8626	9335	13528	4510
82	9172	7400	5014	1869	3429	8474	2490	2017	3457	8090	13930	3784	10096	7034	12120	16432	1279
2639	14979	14779	8329	15107	12907	8828	9306	621	13925	9485	542	18087	916	5159	14748	2942	3721
6701	1775	11637	11680	16993	11618	7562	11001	7921	7519	18210	15537	16925	10394	13688	12745	7428	10934
2812	14856	5755	6971	15561	17529	2746	236	5119	10348	18512	18310	4083	3278	3880	7691	13636	3604
12622	13293	15722	372	12966	2022	15464	8057	3110	10708	13527	11379	1133	15006	14254	17306	18802	9849
12751	1719	11605	11614	13102	17545	9010	17707	15026	12033	10177	11245	9224	4285	18151	502	2609	2875
16084	5528	8248	7818	18402	14072	4869	18952	6226	13945	205	10530	16915	13600	2095	1010	11576	6770
8186	17903	427	4467	18731	14666	14473	16888	5033	14375	12127	3950	18193	11399	13962	143	5898	5233
13575	11522	1878	15098	6827	1852	14685	5892	4121	17435	9989	7761	18390	2082	14802	2431	5676	5905
14523	2239	13715	15757	3204	5653	3254	8340	3075	13226	11969	6489	8136	16187	14485	16307	16808	9876
12122	7623	8364	2183	5669	8812	16688	8896	10476	17896	4099	981	10965	6143	7778	7340	11681	8283
11937	8270	12669	1295	5129	16281	1308	577	9322	2680	4434	14152	7435	7760	10330	6620	6308	1191
13851	2624	4010	10215	4384	238	9634	11235	13789	18173	13941	1516	978	14834	14197	18440	9171	104
3661	7074	17675	4286	4771	11949	17164	12562	8262	10137	3342	13091	7104	16607	6068	15050	9119	9276
10199	12219	18987	5815	6314	5820	4110	12279	11803	12313	700	8043	8610	4132	12688	3197	16576	6345
6438	4623	15505	8192	532	1806	510	17712	6965	13725	8362	7686	11487	12337	10667	18601	16844	10447
11249	5811	3571	10564	14303	9161	12770	12858	13842	13601	2720	15170	9293	11180	9861	12427	6569	2349
11716	7254	2900	6751	7130	9424	10127	11419	17060	13332	5309	8552	11030	1622	14477	7987	16544	16682
17231	5136	12552	7679	11133	4171	14723	14958	4828	18224	3857	10293	5706	6560	6435	12571	9613	11039
1526	5073	1225	5697	6775	9495	18386	4668	15996	11008	7827	512	6010	7120	9194	7826	10531	10090
7548	5264	10639	6942	4222	11449	4194	1053	11192	3	7519	11289	14592	2961	8671	18873	14871	18593
12599	11920	9433	3404	5865	15226	7462	5948	344	9749	3508	206	9238	6876	8760	122	6266	3047
10298	1263	7180	12062	16996	7611	866	10845	2387	18068	15243	17936	1051	5123	13818	17238	5389	1979
6817	8875	6496	9831	10441	8471	683	11781	7113	2287	7992	15930	11099	13472	8845	1819	1966	344
4563	6235	277	11075	15501	8097	13704	16601	16438	15367	7230	4841	16678	2624	7338	14110	11688	584
6115	10683	8862	16714	6563	11577	18172	17888	15567	2012	13053	15554	1210	11726	1256	17561	9612	3547
9478	2376	8856	2647	4506	2700	11571	6659	16469	5623	14372	16322	1071	4638	97	8964	14978	18642
3275	16114	9749	18393	17818	15660	9307	15376	5816	3312	10542	11644	7072	3630	11655	1945	4400	2112
5197	6255	18727	10855	5367	15201	170	16830	11932	15662	10458	14720	355	11	1255	8388	7858	11728
1189	2215	11588	2055	12653	16578	11874	15442	5466	12929	6181	17878	2053	7070	17798	17024	6089	1123
9521	17021	13506	12103	13274	7019	5921	599	17973	4168	11996	314	18591	12577	10992	11820	14720	5816
14460	18305	3326	12533	5014	13871	11661	10021	18724	17966	7759	4561	3042	8422	5612	8419	12735	939
12714	10499	11387	5349	18295	10608	14242	14853	11082	10559	1894	2327	16303	15503	2935	128	11058	15919
5027	14739	9056	9432	1339	16359	14189	1362	3308	7673	6394	15525	10938	11051	14217	1169	14310	898
11195	8177	3531	16314	14719	2467	10850	1023	17874	4024	7311	7654	9166	5503	3060	4845	6922	15071
5072	8936	6506	10224	18902	8807	10137	611	13873	11519	16736	15407	18607	13127	1009	13503	4865	18801
7835	2188	14732	10974	5913	2969	10489	18954	14750	15834	8889	12315	10300	1538	12825	8984	17155	14748
7458	9446	9918	1688	10410	12824	1138	7420	10464	4634	16838	10266	102	6208	13101	13736	8889	8969
10605	14134	11258	10932	2310	1794	4536	5041	18882	6946	14348	12963	8258	14837	5930	11026	8387	16174
1607	2367	18659	5039	15152	9705	13429	5246	9858	7474	8562	9928	5275	5901	18723	14052	8515	6039
2977	17077	5760	15272	14142	87	731	9186	1981	9565	3636	10796	1031	11947	4224	10499	2970	14380
2933	13513	4674	18937	18156	4113	2914	1199	2564	989	430	17753	4288	10785	580	9821	9780	9913
3300	2887	17538	11423	9846	16953	11631	13189	12214	15436	5044	3640	783	17617	7525	5204	17214	16390
1031	18523	16772	2644	11220	17297	8551	9060	12079	4284	13737	4367	8990	890	18514	16296	7076	6239
11783	7639	2037	13656	8314	1431	14670	2441	6394	9014	13278	11254	5423	5109	15924	9393	18719	138
7455	10931	16853	14194	12285	6931	18022	7636	1639	2590	5951	7362	539	7985	14584	11092	1325	9219
4872	13541	15462	6210	11015	12254	18766	13562	17702	18340	12665	9814	5579	14894	815	12056	13988	7581
6595	13190	4073	11574	5523	2419	13538	9450	7375	14998	7770	2498	2907	17311	18661	6930	13382	13619
3205	12623	13100	7515	18428	9544	17738	1312	10754	5711	1220	14134	2478	12523	18321	16278	10282	3772
16704	9269	17130	7527	1058	13658	3803	6265	16932	3312	1467	10523	17880	6859	8399	16587	5792	12323
15468	2557	13140	12517	1472	17961	4463	5114	737	14357	11636	13714	11063	14964	5945	2694	12318	11899
14059	11338	9683	14529	11357	2445	3178	12802	16553	12996	1010	2039	8814	3661	1041	17752	2567	4350
9991	17097	2049	7843	15296	6688	10666	12309	17949	6682	1539	7967	9291	4223	11643	8880	9937	10622
14919	17266	2155	14553	7038	12315	17652	14502	18564	15692	7285	1428	12588	6682	12257	9759	18970	16642
12367	1424	14073	6893	12754	7247	1170	379	17796	4245	9267	8116	14494	16689	11587	18106	16682	13058
12907	1416	435	6241	16245	17160	6579	14319	11160	5476	6306	6934	7691	579	5976	14904	8801	2909
5937	17001	371	18452	16495	15123	3589	14913	18047	466	10463	16576	6467	16146	6386	2407	13729	11105
2811	2478	17178	16027	2051	3920	18254	13080	18682	15838	6334	15721	5124	17390	12642	11472	12639	5580
2337	12555	17675	9191	10792	1508	18744	7241	18392	14103	15802	5747	15061	14421	7990	3772	4509	17069
2409	15295	19003	3751	11399	6550	9659	14571	3621	12680	10223	691	17232	10113	2484	1574	14509	18029
9659	12338	11984	15974	45	28	7701	13842	12021	6819	15470	7203	6388	6076	8222	4660	18027	16288
17975	1270	18860	8409	16631	14920	15451	1990	13006	839	5989	15181	11320	10206	7151	7448	6669	4368
10506	420	14103	6692	10376	550	9921	12364	57	4010	304	11092	7027	2704	3395	5692	14873	16671
11248	12991	6709	14178	1536	11681	12101	18384	18455	2906	18574	10334	6937	10977	14877	9084	1368	3842
13675	13709	10513	11532	6084	8957	1931	11184	1798	1471	16211	2270	16691	18718	10113	6616	18807	12054
851	11027	3033	10295	18452	16810	8912	12612	4195	10817	402	18329	9379	5247	5405	190	11780	18988
3678	11915	12619	11210	10622	16944	6311	5247	620	11295	7555	5221	15013	15804	11388	14169	2865	15344
12966	9188	13454	8565	11588	3180	2045	8276	14966	7591	8836	7810	9229	8623	2704	4854	12773	13894
18156	17256	9843	11761	18434	291	6362	3630	16894	6065	16042	14402	19	12740	7450	12376	11072	5578
1352	14081	18725	13462	4802	4561	1579	18926	15902	12513	10920	1343	15644	11484	11716	6250	16588	1545
8399	9421	10658	18130	2196	16307	6703	12790	7369	9193	5023	6961	15073	17434	2079	17216	1568	6157
14255	9461	17152	12551	10365	10465	10105	7322	1539	18665	7936	6894	15449	17295	17416	9925	15134	425
12620	17343	7743	7640	9103	7986	16738	14729	18494	3386	10552	9944	8600	6187	14158	6052	10903	10247
5602	4149	2028	1324	7898	16156	6478	7519	9137	4546	12618	15351	380	6737	2171	1885	1155	17535
9973	17113	5141	4588	13458	13790	17570	11440	15388	17586	11293	8462	2353	4968	7342	4361	2320	14932
18231	17290	11144	10290	6086	15950	10913	1925	10035	13097	15085	13676	17285	10806	7070	7225	6117	6703
11507	15359	8617	2912	16891	8590	16751	750	1551	344	17798	2919	15913	13325	5785	14694	11672	2032
16332	1078	6831	5347	15793	8576	14836	17068	8009	17843	4746	16755	5549	12181	5300	11441	8559	12601
4359	13701	7838	11480	7875	17601	17004	1783	10296	7660	10943	8853	10888	5729	16596	11314	12705	450
3949	6817	6514	507	4355	10355	14928	4701	16911	15741	14257	6032	13167	12159	15971	6433	18377	7076
8969	8403	16835	7130	4059	6859	17649	14256	5492	16743	10733	12219	12266	17610	4358	6906	7595	17239
10642	14974	8520	7491	18245	15866	16493	18333	7710	9963	17444	4170	2357	1738	17826	15629	4981	18073
2174	9992	1954	2715	9385	5754	5138	9304	14372	14952	14936	11335	13393	17501	1402	15579	8712	7445
11712	428	17356	8748	171	967	6887	4142	2514	6269	13443	9394	717	12319	1995	9812	5762	4337
9578	10687	8690	7035	11407	8257	16202	6600	14963	10821	5405	8703	8768	13332	7313	12080	14928	5770
13446	14762	11317	11261	3332	5834	2192	6296	12497	11560	17674	4482	17241	11601	18737	11628	10723	8849
4152	11309	16064	15725	10493	16867	2388	10150	13848	6638	16981	1690	10633	11251	12369	3692	7330	17522
18200	17223	1857	865	13621	11149	6177	3770	12726	2947	7074	8635	10790	9179	10353	8890	12097	10034
12985	4598	15060	14435	15835	14548	542	10699	1660	9367	8639	18449	8078	1683	7733	5286	4549	5779
4491	5404	16967	18722	3962	7396	15746	16268	14177	17971	8056	18935	3114	15323	13833	14079	15927	18103
6735	18865	1505	7596	2668	5847	13737	3031	12299	2417	2250	5346	5195	12018	18131	6739	5660	10916
9468	11273	14249	3868	456	4723	3754	12214	14216	16752	8323	14755	1942	12754	1353	8922	9105	5007
18326	12394	5266	5462	4978	15288	6405	4051	11435	12169	1190	15116	12168	18401	14367	306	10206	13309
16948	7085	10697	5603	11566	9998	9599	17184	17396	16278	450	15648	4393	2840	3219	820	3265	13617
18020	13131	10712	14855	8272	3356	2247	10843	7565	3397	8399	5968	15821	18562	985	7183	12091	2984
11694	11486	13875	2130	17898	15932	16199	4194	18976	3973	14793	9230	14675	10216	13917	11551	13383	7083
5153	11887	18559	9605	2452	13188	12316	10058	5016	884	13556	9540	1366	10445	13755	8072	5866	9989
16253	11254	18165	5661	14279	13526	5341	12635	2276	4293	9783	11855	5110	9759	7883	3736	12941	18593
17065	4701	681	14935	11460	5970	13504	12727	12803	3355	17410	10349	12063	7844	11019	4300	15824	713
14630	10745	13118	5373	8700	16488	8258	18238	7710	17730	16071	10864	16027	7224	10329	6198	15844	2363
13890	9802	365	7404	11810	15044	17206	12545	9654	2600	12715	17514	8988	12423	15451	15300	7852	1547
7564	2894	14676	15750	11824	16831	3697	6208	4500	13658	10819	16929	4160	12150	13518	2278	12855	1139
9657	15327	17292	2641	2684	4612	15335	10522	17801	12188	7437	9523	3929	18020	11529	17796	8132	10200
976	16661	8613	14186	13094	10566	18143	16095	9815	11370	11395	8821	3940	14387	12006	6824	14327	3757
1698	2208	14969	15561	3815	16770	13034	8973	10559	17875	15873	15429	11725	15488	17550	13114	139	10293
4893	3350	6229	13481	12989	1132	15972	6527	12103	18459	2446	338	17217	16236	13889	15083	12561	16478
5492	8280	5951	14711	10247	3542	5833	2953	2354	1176	11819	3364	7221	14646	5094	13318	20	8792
12608	14651	4274	3481	7420	3458	3857	4148	41	17340	3235	4517	5987	16073	10430	7125	541	11352
7	17120	9559	17872	1665	14143	16266	15045	16750	9486	12724	13502	7973	17815	5360	9882	12933	16116
10451	11736	15920	145	5322	7947	18372	17146	12945	18263	5012	1459	7563	18358	12353	18654	14789	15005
11182	9538	2816	14134	438	15675	13407	668	4164	8395	17492	6153	15971	9154	5402	9087	18036	9231
6163	14526	3503	2533	17299	14812	13634	2946	18730	17730	15835	14660	4322	1985	3258	651	15540	17613
5065	2897	16832	5313	7182	5705	5035	11323	17736	7461	1378	6792	15392	8017	686	11962	10341	983
11355	1638	9018	11407	2204	5610	15449	16758	10010	16216	4774	8062	11236	16160	12024	4383	17145	3398
17941	339	18455	16559	4940	14162	11777	7087	8513	14650	7064	2492	15255	2336	6964	5923	149	13368
8973	18068	11732	15325	15564	6091	10588	16611	11387	15797	8509	4253	8588	5538	144	17774	16584	7849
13892	14316	11743	17998	14189	16710	1749	3706	4383	4791	13336	6772	8201	10813	18653	188	6026	17620
5222	8197	16799	7893	6406	3183	3689	12599	18747	18802	17220	1990	16187	18148	13858	31	17401	7794
169	4542	3580	599	7708	6035	10523	7101	12277	4444	10719	16579	17933	11956	9815	11968	2173	5773
16871	15319	14678	2751	8900	10940	15032	6008	2088	7995	17659	351	4538	4639	8319	1210	6163	5377
9677	17796	4040	16138	13443	9016	15976	15246	518	14097	7257	17163	2355	11607	9624	13698	2551	1792
14080	4122	7419	10044	5425	14522	5426	14970	15769	874	4050	2225	11172	964	8119	18225	9098	10483
13574	1905	10082	18436	1942	17579	459	18214	17751	16689	11229	16991	10334	10559	2041	17263	3935	3974
336	16341	1658	3765	14018	562	9689	9083	18438	10359	6546	4805	11431	402	16674	5266	11136	13623
1749	2176	8002	16405	5549	18334	10833	8374	15486	9247	18731	2540	4317	10990	16638	17920	6424	10836
5745	11443	3612	8227	11372	12570	18756	18532	17724	4611	10455	4273	1435	5309	11441	11205	3097	11373
17472	10962	13861	10424	14532	618	10918	11610	17437	16788	3194	9441	15430	9013	4300	11814	13292	10625
7255	6256	14497	9829	9781	7569	255	3986	11423	10372	8100	3247	2843	1418	1604	4542	1529	17528
11234	9490	8515	11504	15110	13367	6816	13184	1434	18894	16522	1152	5687	3159	2322	10801	15022	207
18729	7568	6318	9268	2867	14610	2027	12322	4171	10006	9836	5174	6217	541	18280	14538	14067	7368
18558	8357	892	14723	6910	15286	18373	12103	10096	18426	3121	890	5123	11245	10608	4447	14372	15897
6319	14044	5327	16523	11585	4366	1951	10072	16400	14353	10473	2615	12313	6015	11267	12665	15911	10786
1367	12674	12921	10164	1990	18821	2478	2413	8498	13330	847	8723	18655	12520	10327	2791	5429	15140
6184	8900	3339	12735	7330	9590	18765	16699	12175	5843	10309	12769	19015	1452	7655	17812	415	9405
8220	8030	13311	5783	4514	14718	7649	16115	6899	13173	12467	4407	9133	8663	5414	9563	1489	14755
7290	8609	16042	8128	8523	17161	5272	12390	10783	12497	4855	5517	600	13955	5450	2489	9088	9279
17228	5424	15306	18676	9731	14112	3750	8544	1316	17051	939	16587	6920	13406	60	5130	7786	4107
10563	11265	11341	2759	14181	12268	369	9366	4529	2845	6660	8969	17073	15697	7326	10435	4847	16026
7661	8957	18635	13754	13947	10499	18245	8405	12988	8782	2166	15306	4660	12425	13380	5665	5726	14039
10382	5971	5476	15727	15033	10322	14533	4423	13591	15220	4230	6992	17195	11181	14175	4056	14413	11581
11410	14184	1023	9594	10420	6745	231	1027	17693	18103	8278	3739	17178	3937	18666	14835	18484	17860
13396	1729	359	770	5925	1600	498	17049	11083	17067	7110	12873	18820	18922	7326	5365	7278	10686
16565	6518	9336	6018	5370	2208	2474	18104	668	7136	14591	15870	18535	7314	14164	6458	6605	14959
