0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19
749	664	10725	13073	14166	14866	15053	12711	17767	6806	7613	11726	12409	17218	10063	10638	9924	16620	19759	14843
15130	16808	12806	2863	12454	858	14901	6815	11964	3955	3765	16002	13717	9303	14973	9622	11993	3367	16960	2756
16696	10213	2467	3384	18199	1734	7732	12155	10124	11201	18607	7688	11279	16647	414	12558	18657	15452	3072	8241
5058	17578	18624	13008	2364	4460	13057	8867	19170	17525	310	6256	11206	3715	162	7476	13404	1485	10568	9191
8958	471	11254	4033	14074	10454	2334	17009	14695	12051	12255	37	3392	15552	11431	12305	12787	12154	14674	16104
17370	18620	4692	8906	16749	17661	10548	15108	10956	5105	16426	9903	384	15578	19035	5102	1507	6888	7297	19994
11057	10801	2801	8505	1227	17973	2118	7634	13360	18555	1086	11309	19474	10950	18465	14727	3267	12325	4557	2940
16156	1924	9978	15572	6657	14945	1002	9541	8007	2074	14298	14072	17830	18171	19491	7564	4012	10738	12917	14242
6216	232	8416	5497	1293	1384	11838	19000	11161	12651	4060	459	7466	4848	11492	10714	12918	4769	17965	14968
6909	17778	7103	6779	19841	6827	11323	11635	17133	3600	10115	18730	10653	880	6406	16984	19818	18922	4367	157
17254	17167	7749	19941	14322	5814	10455	11006	14035	13434	14004	6987	8741	6915	4629	18523	2649	1282	14884	17805
11705	19377	13951	3617	17538	8013	7633	16210	3359	15633	4770	10009	14339	7549	5086	13876	554	16984	15756	15777
9267	19386	4317	1670	15990	9338	955	14349	4773	2451	12477	18586	2054	3788	13274	7836	7299	436	197	14885
11376	5355	16117	15944	4999	13145	11318	5490	9587	9661	3841	17323	19972	3151	19083	16043	6448	2854	6781	13919
4052	18542	11671	13512	6643	1366	5155	11340	4146	7985	1282	268	25	19830	6099	6329	9641	1215	411	7872
4462	1072	18840	19564	6780	13038	676	17077	18138	3919	601	16125	1916	18367	7880	18578	16136	2267	1224	2388
9718	846	7078	13310	14327	11573	2276	2922	8117	3336	18424	7992	6182	5920	14659	1410	4324	8488	17035	7292
3438	15341	10454	13210	4186	3376	7425	8376	2278	14867	15559	616	14133	4703	14151	9126	10190	14466	18199	16625
5160	16642	13524	16716	6889	18906	9839	14575	13909	15327	618	7082	7046	17685	1017	15602	11773	8410	6649	1484
14915	15409	4450	13617	11160	19389	13714	9314	8230	18420	7394	14838	4132	15967	18748	18682	11428	18181	3130	16563
4609	18715	8266	19947	3868	6345	82	12203	18649	1328	2503	19347	6131	455	12459	3629	15119	5538	17211	14890
5341	19758	10383	5035	11719	2822	3518	7875	654	11076	18869	1113	4450	9366	6128	7263	12494	2011	10269	14405
10366	10440	14850	19954	15550	10301	12894	5496	18560	13657	2804	10446	422	8453	6565	10908	14730	11711	12315	7809
18694	8525	11834	11549	3006	17444	66	7727	868	6849	8321	2380	19375	11549	6183	4339	5292	18774	12185	18786
6091	5529	9836	18095	15784	6529	5881	11048	17575	1860	2015	3487	17500	11503	12448	14488	6457	11476	2709	17651
14508	12981	3204	8640	4861	10741	14972	2231	2668	2306	5449	4202	11648	15905	15213	18132	10931	14163	15823	4579
5839	14824	2849	5137	12235	4676	11436	14585	12674	19585	4195	2475	4411	2958	7581	1472	13114	6494	19928	5814
17999	12097	1021	6354	5860	4660	737	13721	11708	15713	11272	8612	3167	19801	5115	19971	15813	9145	625	2729
198	17643	4808	7014	11033	8151	19678	14424	1028	1874	17886	14862	14808	2025	14235	8157	17195	18027	14123	10196
16624	10686	13340	6109	19336	5626	11427	3482	13946	7373	16403	869	16449	16570	5553	5351	13947	18675	5615	8978
13162	8876	10361	10639	14321	19547	4123	7577	16952	2281	16772	14485	14621	12169	13959	14085	18118	6386	4379	11449
995	19342	2186	5693	17933	16202	12234	19284	14134	7535	17435	17673	12615	4334	14449	12216	11099	10353	11674	657
11364	10526	6020	1429	10905	6168	11601	15716	16756	11146	15667	8159	3202	9278	13542	5467	1218	3381	9965	2679
9988	14514	9197	3017	4105	14507	1068	4475	30	6767	11597	17972	12339	12445	10315	4997	11347	15073	17826	9603
13812	7201	6563	19256	19788	13090	19310	4043	16482	7833	19124	13213	5974	4399	7504	4184	7547	16665	3088	14473
18617	6887	12811	4181	1759	239	3613	5181	7913	10717	10409	19559	15802	5328	11203	12047	846	4446	6850	19786
16442	9777	11035	5285	16097	16472	14640	5335	10685	5795	4695	11120	13545	11843	9528	954	308	13307	15817	11580
3030	7209	15302	7170	7125	15092	11707	5934	5368	12491	14436	15802	7917	10380	9985	19764	15850	16933	3376	3104
10687	11105	10033	9062	2588	18824	15371	11031	17297	19808	13248	10351	6619	19971	10886	10442	6620	11156	7221	7108
11643	12363	5621	2734	16616	13639	2670	6614	4740	10583	12552	15229	6059	12441	8720	3854	19194	737	8408	411
2932	18803	17109	10948	19713	18659	6247	16529	4564	2871	16284	1640	9214	7295	16749	13319	7669	6108	4697	13885
333	4781	15637	14242	9916	3682	19426	13807	4905	1309	15301	832	19878	12783	10583	14943	8690	14905	3920	5630
3155	4129	18951	6791	16168	16407	12209	11581	19413	11679	12894	7692	10679	329	10430	17315	17804	1029	16847	15583
13696	1674	11410	13888	16523	18033	1156	10655	973	686	18148	10039	50	7871	15120	2568	13760	6320	9870	8192
18309	19153	10590	18570	688	12288	3978	9631	8611	11442	1718	7407	17330	15375	13824	4378	16553	6329	13783	5525
11265	908	18126	7167	7604	13172	12872	15324	8364	11009	18324	12021	11560	11369	1077	6405	15455	16970	8541	12142
3472	1321	15407	9123	12076	3864	625	7142	15308	991	13108	4098	6202	8611	10844	557	17980	5197	16223	17899
17306	12082	8941	11177	3770	10052	17817	7020	15655	1362	12546	2756	12687	16409	16225	11114	19476	9926	10010	14690
13551	19629	12784	19492	13011	18199	9461	1729	2669	14494	17232	99	2120	15603	17502	2974	13861	14291	5601	17595
4077	19441	12885	12488	2827	10175	10107	1232	6052	18914	18721	18107	13744	8146	7389	6802	13117	10102	8778	17891
4591	14095	4055	464	4896	19990	19068	11960	13510	14201	19707	7869	2899	9124	612	16495	17143	15166	14304	5349
8517	19343	11600	8511	10640	12220	18546	13837	2285	471	15394	13875	4083	8835	3653	1542	13704	6273	2553	17301
13231	4646	18205	12720	13040	5827	1027	14016	2955	5908	5396	15524	19578	1597	5951	10752	17362	12346	9041	3519
9571	9293	11093	19230	14287	7093	7997	14425	11387	8613	14637	11374	1530	14441	659	11710	2019	14410	8185	1274
16699	18693	8048	10281	1283	3804	2762	7794	13163	1979	10881	12764	4388	10511	9352	3829	19975	4914	16045	2001
7148	18379	1061	19639	5797	2617	2887	18350	7295	18144	14481	5180	15786	14608	15403	4726	10755	15675	17236	13632
7252	11545	2619	6986	2464	10518	18415	7663	18161	16303	4481	6819	17332	10552	18673	12495	16747	6373	7081	14435
15328	6718	19620	6916	12662	5143	12528	4639	4324	12327	12307	524	4772	7388	8932	8227	14500	12297	2809	168
7275	540	7234	7517	13369	9718	5330	19484	2242	11721	5050	4475	6663	3454	17518	947	16316	12231	18704	5318
9621	4294	14625	12549	10326	13439	18567	16762	14934	6422	4786	113	2460	4207	15119	7740	9766	5736	8449	12741
4045	16640	16418	10264	16024	12857	15301	17976	9988	10562	13264	10992	13725	19857	18302	14005	2596	10269	9568	1360
113	13977	6362	18285	7042	1609	2527	4270	8835	13390	2130	16776	4970	8015	17897	6237	14929	8953	18379	17293
1480	5741	8387	2957	9558	18205	9225	6478	3007	9014	14103	18844	10206	18540	937	19457	4965	15038	814	1528
7691	528	15025	19933	19727	4320	8182	5176	13624	536	9132	13097	10552	6503	2577	15433	901	6894	16777	19781
1107	19511	6153	9246	2758	10206	1450	11528	10102	502	19856	6552	9991	9917	886	13018	19676	10307	9347	16834
5974	19054	14995	10998	986	13432	16934	9625	17834	17871	19083	9746	5913	9005	8854	6613	962	18145	13394	5138
10850	19319	16558	7149	10851	7849	12435	2602	3475	6256	3622	14072	18867	8433	9475	3948	1575	6998	3260	13015
16521	9666	14170	10371	14969	848	21	406	19114	3722	18955	17928	18854	7527	2731	104	5005	666	12688	13389
6196	8665	7618	9360	17847	18316	6027	486	11699	1149	1128	14176	19806	10965	4168	5904	18187	2344	1340	6123
14678	7886	13545	4027	10485	11540	989	1465	1384	6691	514	19381	17962	6642	7320	2496	5922	5865	88	12846
17915	3033	15588	9992	9878	4614	13756	5834	7775	18893	1232	5503	6405	6323	19106	15488	6749	7046	17013	19721
2615	12261	18796	7479	18919	17151	4341	16394	7409	14782	19035	1559	18809	14732	16444	16472	16714	1455	10227	3376
11974	17333	793	14244	3865	3437	2849	13907	6899	6415	9272	6323	9856	15106	6682	17334	12050	5489	19764	6096
8299	19298	10557	17329	15957	14495	16798	3989	1163	4686	3816	18706	11579	12331	8595	5477	13175	9392	10357	11297
8596	19213	6058	1103	6050	4138	7251	16917	9437	13256	14316	19243	10896	10645	9996	34	19224	13810	19985	2023
10892	3613	3624	19918	5388	17081	3084	16737	12008	17681	8438	912	9301	13592	19996	11051	1034	1993	15935	14326
9238	900	10381	15004	5422	16383	17626	18618	2354	19918	11067	15891	9021	887	12247	13986	647	10112	343	1928
14851	9717	617	12852	10938	14841	8101	542	833	19329	5925	1719	3056	6460	15019	2637	14756	5169	9525	17070
1426	6686	978	15996	15748	7464	1298	5090	12542	6188	5831	5849	8088	18007	15203	10391	8788	5614	18293	16469
7108	4041	6883	17605	6408	10612	1077	7411	6730	14902	17923	14241	14716	1412	328	19053	141	6991	2680	18659
3693	4787	3722	5635	9505	281	13366	5628	12530	11312	17719	7897	14566	298	13003	16111	7105	8817	17661	7822
19451	14511	3470	5500	6816	15081	10944	4506	12178	845	648	530	2979	14290	17502	15646	5761	5086	11376	7996
18782	17918	1638	18416	5302	7926	8958	12307	1987	18080	7417	16398	6580	9275	18260	14389	78	16215	3086	9690
13411	18444	17988	12891	6577	3187	5039	9528	4793	12453	10089	18751	335	8588	11425	8773	15416	14968	2740	11748
13873	8695	7024	12121	17204	8142	19620	8114	16477	7887	17430	7031	10652	7337	551	17854	11136	17577	19110	13103
19533	11535	5880	4846	11658	13589	14013	8818	6286	19567	16737	11992	6347	3497	14619	9124	13634	15770	12259	18150
13445	9735	17814	11753	164	3207	7341	10806	17085	9411	17123	10289	3564	5811	12812	14938	13480	17697	14319	16684
14814	11546	10596	4047	16313	19894	9556	10019	16996	16064	17577	15459	5735	6477	5078	10429	2184	11062	16173	8431
10228	18830	13884	10426	306	6580	1494	1823	4411	12394	6396	6909	15288	9543	10985	1439	17823	1855	6839	501
2533	8181	12120	16094	3405	3194	2546	673	4308	1425	16899	7706	4195	13255	5881	3502	19356	14213	3329	396
18137	18652	3214	19960	17843	4566	9426	17972	5372	16175	1738	10074	16797	12165	16632	13919	14478	6808	17808	11609
12505	17894	5739	17305	1860	5091	11331	2986	7775	12830	6185	18317	11490	6680	14278	13005	11823	476	3107	4544
190	11729	5402	4487	13	5521	16827	18326	5169	19727	17636	12993	14711	9036	18866	19149	2419	8871	19771	1080
14346	13568	9455	16867	5098	15481	1636	10698	10522	4222	19490	13290	14421	7452	19271	410	5377	4118	3981	17148
15338	6868	14817	6389	19170	261	14766	818	12152	2157	1680	10006	9376	10483	3276	7543	6521	13006	916	4833
13035	9620	9670	17111	11324	4298	18969	4441	10388	8796	14439	3209	13258	11258	612	12633	3553	16594	15724	1266
5437	19708	1724	2857	6329	15589	8656	12169	1357	6572	9404	14762	8418	2730	4716	11726	9389	1951	1556	4012
4136	3302	14820	16640	4245	5125	10823	31	9825	3791	19257	1341	10736	919	14703	12008	12734	18209	9055	6271
4598	15868	13095	9475	10174	9944	10440	9189	12514	10244	4588	516	13011	15199	17560	18996	2597	10858	18034	10535
9518	6226	13019	5588	835	17470	16625	18429	6001	11890	7850	18120	1206	5273	10405	6295	3529	2245	4362	18262
12595	16867	19182	1915	1979	5381	14255	10023	6963	9472	18784	18782	13194	7053	3696	7291	2104	6677	11301	15525
14314	2240	1433	18700	2927	8060	19524	11753	15447	8029	6227	13569	18138	12319	268	7512	18760	9348	13008	13305
10216	19753	2615	6714	1673	10000	16105	16169	7381	5733	10870	15462	13517	3361	16975	16299	102	17906	15691	4605
13082	16017	19519	7434	3828	19910	5760	6897	2581	15397	3781	11989	14393	6627	13221	1738	17234	602	6111	15939
1636	15208	3634	11412	9925	15103	13655	2093	12776	4400	18605	5058	3243	5755	14067	8160	1616	9651	8181	2483
11015	10616	1125	2236	2418	10902	7737	13658	18973	5165	197	11682	411	11957	1579	1493	7020	11466	18033	8869
613	19261	7984	12131	11720	7789	18579	15901	18785	4301	16143	5796	17198	15291	4998	9451	18386	14213	4065	1016
12279	6195	9706	15854	8174	10707	10221	6793	18942	16307	259	10502	13148	16520	12279	5993	16908	12805	12130	6501
5632	7678	3886	19106	13924	8990	9073	16509	228	15812	14516	14456	12541	4800	278	6870	10826	12036	14583	18662
6326	6987	16575	14325	9192	16990	10645	13562	1792	9914	18594	482	13575	17017	18075	4897	992	16751	4875	11553
92	3725	13783	9836	533	19043	4764	19084	10200	15967	9889	18528	18519	13372	13670	19204	7486	5920	19365	13549
14363	8121	18445	10728	1813	4928	13045	17618	19085	16660	13147	7093	13195	19393	3176	12525	10818	9659	6841	14334
1801	8241	17818	9785	5284	7464	7034	7093	6765	11432	10172	1266	17373	8303	8493	3720	1887	7695	2180	6834
8204	9044	19189	18232	18705	1347	16094	2862	1182	5748	7480	18099	12152	8768	7021	15827	12379	5011	13945	14829
10202	5473	10938	2712	9005	11678	13071	4324	1168	16035	13997	19996	19596	703	8239	10847	3202	10219	4051	800
15324	2091	15054	3452	1321	17194	15821	9668	7153	11961	13898	7120	1513	9652	7906	16141	19864	18873	2805	19315
19893	3857	5977	14478	6424	4842	4599	18682	19176	7951	12732	4694	10644	19471	16494	14810	18996	18903	18635	10535
18922	13004	13765	2134	6235	7580	3960	12219	10193	3456	7714	9880	19181	9610	17212	1201	8321	11731	9403	12363
18535	773	5538	9474	4654	12333	5056	14847	10463	5972	15347	6446	8575	3890	15622	2475	7567	11922	10295	10407
12810	12056	8371	14477	1204	3679	11764	12667	9531	153	12942	2534	9627	9833	6894	7679	905	1641	18856	19186
16136	5907	1051	14535	3289	4197	7078	15148	14737	14865	15940	15938	18564	18940	1444	3654	10101	7208	14003	2194
18974	13737	14285	10420	4206	13212	10571	5127	4281	5018	19899	18577	12065	3180	11352	19511	11546	11508	15582	1514
18636	11641	7600	7243	19440	10825	11374	9244	9615	10305	14205	6372	14836	2986	17832	14106	15045	12373	3999	2685
2543	6943	11485	8366	18243	4083	4619	17974	4301	5519	6639	12623	13600	18087	2688	11951	16217	11292	9449	6022
6201	11433	2580	15828	2351	19852	19564	4448	16988	19698	14696	19585	5315	8577	1708	660	3193	17270	10560	18829
18850	7517	2671	9329	16790	4391	4001	17756	15041	17433	12545	14814	18942	16091	10543	1173	2076	7249	6288	18947
11147	4482	3645	19553	5629	6960	17747	7185	16750	10946	9581	6339	15614	14745	19312	259	10275	13001	92	7823
13403	7357	6960	3401	19831	17747	2700	7156	17743	13668	3226	15639	2022	18035	17520	2	7492	7905	13986	2861
18068	11757	15295	9295	2784	19084	2730	12498	7910	18375	9342	11893	37	3933	15637	19218	15943	15985	10083	15192
16779	15499	7677	254	19115	13529	18124	8319	9726	19358	7784	14169	13345	16091	16786	7327	15636	780	699	19521
2522	464	9552	19871	16159	17276	7624	13874	17613	4020	10070	19128	18241	4873	17397	19511	12358	2678	1359	16513
18792	19582	13461	11794	5387	16848	18124	11521	13290	2071	5027	8160	6821	3706	14352	14844	6407	11123	17045	18679
9114	4363	11686	7474	7444	1402	3045	1149	1727	3545	19158	3226	12219	4990	690	4682	15029	7109	3200	15228
1863	10029	12081	3436	14484	12614	19814	9227	18793	7331	1330	3398	3147	18072	4150	2515	467	15408	2591	13779
19678	9160	6618	19537	13662	3645	319	10074	6569	8773	4977	15470	6625	418	6723	10686	19135	10473	5278	18523
13212	11525	15220	2543	9203	6639	4453	8305	15714	19816	15733	2957	10655	17560	1805	14238	13819	16317	13425	3051
15511	2187	13639	13405	9111	12573	18462	7496	10312	16278	12132	13517	18424	12095	19422	16790	13073	18785	15855	10623
6468	17391	11849	6992	7363	2410	1426	15870	15626	9114	16009	4165	738	561	17618	9597	13604	9168	18596	19483
6318	8089	14941	1261	16573	7773	8699	9117	6385	19463	6267	18102	18804	12330	11359	10669	8012	2750	19699	11959
17282	15783	17893	1599	10389	9612	6866	5318	8183	11048	2731	10032	1180	11221	9100	13830	19033	2664	10540	5270
9276	3662	18651	10013	16190	13782	3098	12549	13047	4045	548	19271	13661	3428	17688	12192	15180	3363	2021	3939
15799	18399	2053	14742	17681	15540	12830	4658	6203	3482	15409	2806	6646	866	5323	11141	6811	8168	10228	12758
7402	92	16193	2805	15117	19777	19992	2429	18620	16446	297	17599	12469	19126	10185	14976	18958	12088	8389	6199
1643	10437	9290	8157	19976	11989	1646	17380	17345	4702	1532	11363	8875	18843	17699	18922	15396	13300	18356	15881
9622	13583	3924	16812	8866	17852	17162	3574	4039	10792	12414	8036	9365	6109	2513	17599	12141	13404	14230	14157
9445	6867	1967	10514	10603	11548	18711	900	8363	3869	3805	13976	19671	5751	11249	16891	13011	14053	12031	13460
764	10362	5815	13790	1448	19949	16776	13424	132	10480	10114	110	17337	8409	7250	1581	8659	17789	5899	288
4817	2363	6113	10090	5742	3600	15115	5353	8403	3507	18293	17589	5155	19367	6288	11549	19891	1124	3901	9613
3698	12110	12912	10483	8979	12061	504	16333	12306	10667	11821	14194	17645	13953	13145	16624	9256	15883	11496	11211
15362	9218	5284	8706	3364	4565	1715	11839	5561	12227	17918	15976	12211	14511	18042	1271	6009	4943	6728	7968
12640	6063	518	9205	19485	13368	11823	3604	6142	17638	6663	17390	15801	15688	7292	15695	12076	6551	4925	3821
2030	8171	18667	2880	14417	10385	3910	15441	13198	12246	9843	13975	13292	17156	13055	9513	18302	14625	5049	7331
6695	13873	2997	6088	16330	15477	16044	6057	11959	13657	14000	11547	3376	17119	2995	17607	1117	2270	12258	5126
14520	18583	9561	17801	11695	4789	11191	15007	10248	12762	3777	17264	8204	16703	9800	5223	13501	8083	7248	8553
10837	7990	15264	18530	452	595	7209	6157	17178	1561	14028	12953	18591	7105	4363	18755	2562	4654	15400	16077
16328	1685	2615	17861	8108	3993	1490	12072	8304	18097	5381	16077	4600	15652	8943	15245	9181	16946	9283	6419
11421	11200	6297	4058	15166	14897	1740	1797	11591	10600	3250	12006	11489	7131	4909	10750	2273	16629	12441	14786
3427	2758	14484	6081	11819	15096	12708	14196	2062	5275	6781	10781	6438	7629	18296	956	18893	16302	7000	7930
13727	950	10663	399	13817	19662	8838	19645	156	10696	17716	18016	16167	16139	15830	1098	14064	12932	2382	13874
14099	4870	7748	11924	12754	12657	11080	9844	3740	14150	5492	2325	19851	8088	3543	4447	17178	2667	10260	2536
14488	1392	1112	9661	5824	7444	5740	2682	15327	370	13201	4047	18601	15472	12085	17261	12717	10133	8385	16461
18736	3141	13084	19590	3034	15267	15790	3833	11980	10162	13612	2264	26	11212	7278	3595	15065	8580	1265	1086
2019	11818	17695	5504	229	16498	11417	8564	19820	10108	4429	5190	2117	4752	18893	16532	902	15592	1427	18468
10869	14179	7963	17235	17683	15457	16253	4959	7085	7709	11685	11732	16847	5774	6160	5776	9735	4523	2015	9586
19871	5703	10635	7268	4966	17810	18133	1029	6183	17131	4424	14104	9146	15857	18709	8343	7862	198	16582	9610
4381	8399	3810	12019	227	15992	4767	19750	16057	11251	10525	15354	2497	4842	12704	18564	15595	5122	149	4845
4749	10058	1906	815	13394	6650	5089	5620	19944	8485	15482	7807	17914	12140	588	19137	7519	3007	8977	17822
8268	11828	11400	3881	10765	13525	8676	10195	5523	16545	1568	10516	9942	9269	986	19742	5640	10544	367	7821
1990	6751	2283	15343	1225	16836	13262	90	16351	15320	5140	14252	5160	3858	9834	10576	18048	11678	15717	17052
3876	12780	2426	11403	17721	13351	6889	19093	433	9671	6799	5677	10909	9533	12316	13918	11658	1226	6357	14811
9859	12588	3894	5596	7051	18904	18343	15972	972	13535	6549	6664	5373	311	16186	10608	7110	7159	1274	8666
13695	12184	7556	18468	11897	19803	19160	3501	3912	19364	11625	238	11546	2690	17512	15048	4674	12250	12619	9321
7288	10185	6557	12543	11545	6014	1284	3686	10275	17315	8114	3085	17296	17981	5873	9087	13026	6401	9312	16163
1913	3325	19664	507	16162	7042	5256	8436	1223	5591	19189	9276	6197	2669	233	12902	19454	7464	11174	12074
6457	3080	8559	4907	17663	18557	10512	17595	8246	10147	15	17559	11942	8651	5653	108	1000	2563	5922	9434
15489	3866	6939	4352	8133	23	19928	4467	18275	5054	13487	10071	6832	13653	1236	7553	3342	2299	5056	7422
2507	15982	8564	17753	8621	7444	13024	2690	7027	725	19097	19418	6261	9337	4942	9181	995	7150	15548	4228
