0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
14065	9506	6856	13023	1822	4415	12954	10083	1044	10814	2058	1394	6229	6485	507	2600	7737	7007	13553	4522	13227
9122	2914	2640	5845	3637	9990	11651	10488	12218	1580	3279	13296	999	6777	9078	5559	6927	2260	819	8752	13397
3610	8321	2424	7998	8051	7992	9571	82	8362	5108	2885	4204	364	13061	3429	6787	3643	11292	6283	1730	1160
10110	1231	10885	6996	11513	8936	4093	12844	501	8354	4214	1781	3799	4789	1091	8921	11175	5519	13251	1921	6166
3793	10293	3543	8644	9199	1062	6388	534	5889	3348	5854	7369	2645	10205	743	5597	10529	409	4210	11148	377
532	3385	10794	10069	2861	8963	10762	11505	10132	4287	11003	9501	12337	13150	10715	7364	8006	3969	14005	8580	12017
11743	7643	11124	12407	3325	4663	2241	8708	3329	9148	13582	9547	11496	4030	1885	5391	10112	7379	1102	3537	711
13442	11368	1324	8776	11043	4626	3672	1328	7423	9960	14345	824	4187	2198	10576	1200	7544	8001	14219	13989	7777
14124	5318	8312	4068	4708	7759	10682	13792	6554	3374	11833	3351	6534	11647	13185	4087	5842	9399	7091	1274	1315
12836	7389	1894	1246	4377	9505	13581	9670	2903	7753	8474	6526	9134	7369	1106	4639	11219	7514	13612	3607	8267
6329	8855	3549	9811	8474	9417	6176	9752	373	12096	4318	7796	11224	14170	5017	12672	2056	2037	6893	8371	6731
4758	12006	13572	8527	4873	3156	8793	8435	10119	10035	5681	1016	823	13210	12951	6928	13846	3300	11286	328	9803
10554	11099	1685	771	7544	8915	9059	806	5544	8650	11088	11037	3243	3648	13987	7387	10859	8136	4782	7230	6252
12481	7122	13411	12736	7325	7986	13461	13372	11299	864	4044	13914	10709	12713	5243	6289	14194	11254	692	8630	974
1793	9921	2291	14137	2345	1951	777	3290	12280	3936	7360	8067	6470	9431	9955	7191	12127	10547	14122	88	496
3336	5824	5629	13709	5478	13491	5768	8377	11565	8668	2207	8778	920	2985	2365	7399	8421	7062	9974	452	8560
12387	70	13765	12861	12845	1227	2549	4481	2049	14135	11611	13324	2060	9787	1547	4195	6784	14345	4468	6821	1801
2407	1406	3998	4018	12874	12221	7017	9023	7340	12400	10368	7875	14051	2436	11273	1874	8031	9619	10004	3627	2706
4151	7917	13460	8766	3143	1594	3568	9070	13197	12417	10903	8433	12176	9398	5266	1828	2510	6118	12380	8824	8277
400	6750	2929	3278	12707	974	14013	5492	12917	3975	13486	6083	186	6297	6757	1788	12702	7528	14230	8696	12519
4846	7225	8884	4287	8040	13296	11581	4224	9271	6416	9149	4594	10996	13951	5278	3053	2813	6222	2870	3591	5454
1947	3893	11792	1245	12388	2031	3727	4888	6925	3600	1527	13442	6363	959	12365	496	4469	11792	918	12909	286
489	3210	401	10958	13828	11830	4593	14065	2096	3320	7634	8826	11945	11398	12667	3888	14016	300	7542	2626	9403
5204	2576	3354	3998	6829	1033	2268	564	2555	967	1780	12959	10292	2668	7168	1390	4990	2621	10004	7587	9248
10822	6626	13648	13870	11289	11668	8656	7147	7293	4478	13454	7480	11147	1272	2914	339	3321	4051	6056	10151	4136
3573	2672	12161	2707	8945	665	1910	10816	3991	10199	13108	5973	7666	7250	11860	11122	63	9168	7257	11922	12887
3976	2014	13731	7917	13733	439	12052	13123	12120	6803	5590	186	3841	11087	6231	12656	7071	11821	9978	6015	6218
1622	7152	9127	13944	927	9208	10595	13388	14062	7078	389	8554	12906	3162	3171	2385	167	13390	350	10539	1606
3721	10462	3118	6700	4023	6508	6468	7654	2398	6418	7007	6539	9471	12065	299	6840	13777	6219	13540	14170	10224
11606	4403	12507	6432	5489	7151	9062	2613	3883	651	316	9645	8411	3820	7641	8795	8487	11231	8115	10829	13693
2866	10187	2054	13090	13047	10591	8106	5205	4148	14221	5646	10486	5678	14333	3095	9048	6116	7975	2216	247	2453
10250	2009	13848	2125	3217	3592	9634	3039	6052	7722	3925	4774	5939	4568	8743	13763	187	10870	378	2616	7672
9480	7921	13156	10839	3302	11677	905	11502	11811	6637	5083	1156	2553	8333	3847	9218	11340	3842	6128	1663	5271
6647	1878	8797	9554	4749	5954	11982	9752	7546	6579	13900	11248	9321	10503	12594	7336	785	2	8838	11882	4229
10806	11976	11297	6506	1256	5323	4756	1734	6410	7901	11054	1513	905	7137	10604	8446	3768	3210	7480	6478	11476
512	1393	14103	5671	11717	124	5770	5115	1149	11462	8492	2667	960	2103	8605	10032	11177	9628	3390	5626	4021
12559	9975	4919	4862	2704	11470	5470	13063	5904	11537	6605	13488	8637	1580	12944	9167	4429	11939	11940	3215	1838
638	1876	5233	3396	1953	11969	1257	1672	10822	906	11832	7593	12017	5691	9865	8224	3063	1249	1179	6678	9515
14036	2811	2926	3848	1224	2961	5036	10509	10162	9791	105	13015	12656	9198	10154	10692	4895	2533	12564	10013	8401
6277	10810	14183	1774	933	8395	6903	12428	5399	8812	12829	8852	9930	9523	12180	5988	2240	9953	6518	11859	8289
4084	7603	806	7679	10304	6993	8798	5764	13522	2557	8110	13803	12490	9316	2897	10634	4144	9666	8293	13868	2871
140	11741	12784	11550	9079	3536	9561	484	8015	13298	8474	7235	11171	3803	5736	2901	10720	258	6938	12400	10815
10506	9819	14004	9578	12882	8968	13622	2479	9914	12275	5298	832	1978	8682	3222	10019	5893	13550	1005	10334	6645
12671	7460	8782	12315	12768	8345	9772	12423	6150	13435	12368	4983	6030	719	5033	10746	11605	13646	6256	13083	7510
10578	9294	13701	1272	798	3636	856	11651	7934	2434	12307	12226	1007	13789	5889	11364	1107	12062	10042	12308	13966
13111	57	9101	2864	4663	6677	1540	7027	3045	12916	9209	481	5252	2832	9171	1782	5102	3964	10697	8500	12915
3060	3325	966	8798	12956	3580	10752	11594	12587	1373	6726	3322	9668	1307	7424	9511	2801	1981	7942	10789	8225
4291	9836	12211	11872	5583	1012	3661	11720	1816	13377	11013	13068	7777	10921	4720	10773	2349	5291	4298	10412	2276
6432	9923	2595	1929	12891	2796	13598	686	10947	5941	10723	5607	2862	3929	5168	11045	12930	10657	1677	12394	653
6101	10788	957	11921	13898	1463	6074	13707	851	13678	13310	13172	7430	9639	5212	13277	3540	12901	11446	10108	6124
635	4066	14083	2838	3297	2056	556	10696	6078	346	7325	4179	14058	6865	5707	6373	6228	1284	10152	5815	3560
1537	11599	9959	6966	3986	12236	10641	2241	305	3343	8591	4357	10189	9822	12607	10825	4075	12908	7528	9595	12918
12307	13499	10012	12424	10279	11982	3294	7138	8671	1841	8269	5029	904	11304	13416	14088	9876	2675	6165	8539	13412
5006	3318	12511	13950	12573	3881	1410	5557	13730	14294	10699	8027	3260	1269	12647	544	3613	11253	12558	13753	3151
6387	8382	10411	4175	173	10898	9879	7278	7736	7794	4628	3713	6780	13292	3816	4961	6353	10047	2635	13899	1998
9159	13358	3419	3039	9035	1353	13726	5632	10489	2836	10441	141	2494	741	10127	12278	1436	9021	14183	5544	9159
5528	3630	10007	7947	3209	14093	12545	7973	6147	7730	176	10236	14237	10574	4217	10292	4069	13169	5277	3011	3558
2528	3811	8380	4698	9969	13957	8968	8428	11413	1147	7757	1421	7747	1555	1367	11185	514	1990	3707	13532	10721
4747	330	360	9295	7816	8232	12753	10611	6890	9359	3937	3590	2474	13209	3787	6869	10738	1458	3872	3059	13690
8765	7870	4699	13471	9868	12771	3597	11615	5348	2290	844	13276	1304	3976	11787	12974	510	5537	2975	13437	5620
11190	12882	11517	6469	1146	6326	10903	3729	8290	11746	10915	14334	9258	8091	13909	4504	4976	13580	2808	6626	83
8146	379	308	4956	12820	11134	5641	2135	10261	215	12454	12432	6567	1518	7978	8921	1578	5735	13261	4273	9760
4380	5990	3116	11216	1183	10133	12910	1415	4025	11541	5194	12879	297	4957	9729	7178	13865	12322	13710	11922	7574
3193	12182	7363	3577	875	8420	1802	13025	12427	13481	9090	7413	2569	8801	13983	4299	2791	1054	9945	10691	3894
9633	918	5594	10195	2158	12060	10500	452	854	13837	2254	9466	12056	409	13217	1892	3849	872	12624	2560	5270
3453	13873	13364	11456	4410	551	11150	2878	11273	385	5761	6752	4408	695	10111	9243	3914	4944	8788	12714	789
2086	1127	11181	13364	14147	10573	9634	1197	13529	9105	3549	6437	8036	7473	7352	12201	8150	109	13892	2011	11634
7046	11760	1354	10576	5984	7767	1923	10948	2878	3808	4398	9564	6219	14182	8732	5032	9371	1067	12968	7246	13067
12391	3966	526	3594	13629	10104	11033	496	7278	7100	2473	11813	13926	1423	4206	11540	6782	3287	10124	11255	7737
9697	1567	4250	6046	13700	2440	3838	6368	13204	1415	6382	7259	8270	10517	6000	852	7912	7520	4586	13323	12376
6338	6596	8925	6261	9910	12388	6918	11657	9181	6107	5984	6031	2846	7478	4170	11830	6403	2513	13120	2717	10119
12744	3977	13672	6408	7884	3747	4837	13862	8243	2536	12201	7885	7173	7582	9565	6147	2586	8204	4489	10783	6193
1458	7467	2937	11980	2582	11295	13580	6629	1654	7760	2458	3080	11085	9511	433	13197	3109	13780	2765	10873	675
12835	7777	695	12460	13815	12232	11848	6479	4078	12231	9182	7636	13266	894	11413	1102	12874	12404	10978	1508	6053
2842	3803	5678	8589	6141	3339	2353	7520	8406	3202	8197	9992	11511	940	10215	11164	2433	12434	597	11292	1999
9024	2178	12237	11231	12487	4190	8113	8841	7195	1437	1583	5206	3888	7238	5578	3036	9297	5807	12124	6645	12190
12689	1276	6249	10458	9402	11032	1084	10104	9271	5770	8645	1183	2437	10693	12386	10998	2105	10636	257	3756	2495
10060	543	5319	12914	3057	5175	5914	2739	1796	6482	10096	12369	14084	12260	881	1099	12239	12265	11528	13541	13501
13683	10586	232	1678	3920	12072	12042	11278	6163	13935	10325	5407	11336	2494	2975	5041	9199	3442	12330	3459	11413
13625	8676	11293	5278	13193	296	8756	9413	5175	6240	1098	12139	10289	8975	5526	13113	421	11578	7361	6308	13683
8736	9664	4932	6855	13734	9120	1129	12982	9872	6122	8517	842	3544	6625	9338	13578	8816	9907	2317	13881	3584
9706	8065	13511	7666	1960	6500	1749	2076	1680	11340	9069	6807	2797	7271	339	4586	7896	10403	8715	5679	4949
12763	9043	9859	4533	4609	10930	6297	4963	10311	4841	8545	5901	1938	549	3758	12312	7120	5974	9108	4043	6034
11100	12175	1913	1380	8069	6685	7041	13756	13723	10652	7570	10191	8258	1634	7691	2419	8916	9383	7388	5922	12938
4040	308	8711	326	11204	13083	10538	11870	2490	12319	299	1690	12510	2520	2313	879	3002	2105	12990	8992	9159
882	9126	13602	10721	4930	8060	3091	5622	13577	7778	10126	7444	9175	5330	9958	9371	3330	12097	8722	4657	1321
8972	1375	8755	1374	40	4169	11545	12445	4297	12106	14013	10603	5997	7792	7035	2389	3951	13358	228	11725	7014
5597	11309	13739	7571	6874	4144	1924	4342	12896	3579	7468	3965	6221	12526	6054	1394	8498	5185	8152	13925	2757
7646	2928	5456	12307	12740	351	13135	10754	5283	13154	1361	3573	3338	12950	6821	7507	10892	7254	12040	10287	8786
7577	1500	9898	12197	6755	14340	4418	1115	12301	4290	6825	9680	12065	9637	6609	8557	62	2165	12005	9110	7784
4862	2362	6331	4053	11031	78	7257	10745	9139	9411	3694	9452	5380	6267	13027	8448	2114	6857	9964	12540	13602
612	1139	2410	5783	1429	12064	7011	43	2352	5941	3694	9162	8845	12997	3448	7768	1741	3674	12281	2781	13941
11275	3700	4402	3154	10510	2903	2285	3068	3938	1114	14094	10997	4754	2810	14027	2629	2506	4987	1351	6635	8918
4886	5221	9304	2460	3326	12835	3784	8542	9426	269	2371	1078	6226	4402	12887	3633	2430	5962	12662	3195	11808
7962	12220	4349	8744	10267	9579	4114	2989	1910	5177	13699	6922	4151	13636	10178	9282	7935	549	2848	1130	3657
11311	1890	11667	3751	8103	10954	761	6907	4186	9475	3319	6795	142	10711	10025	6953	11013	9658	348	2626	4943
11078	4876	11424	3561	10658	3612	10545	5409	7013	5992	12822	5340	11134	1593	3282	2655	8067	8258	2367	7581	230
3136	4182	8455	11129	7163	13680	902	5839	5616	2333	7377	12221	3970	13300	11852	1971	551	4120	8144	1170	8138
11721	10935	7366	12535	10435	14267	10780	10736	11590	11761	11196	5458	8289	11852	3138	3752	4066	6460	5556	5769	3373
14362	8618	1812	1311	2251	13697	12360	6074	7504	10195	13791	12683	3902	3575	3368	6469	4748	14279	7464	11378	7279
12914	1646	3203	9075	8515	10037	14243	5628	5693	1313	2603	10099	1197	3843	11195	9278	11220	12265	64	4139	9542
11787	8644	11057	3702	12962	4087	9271	2002	6781	5393	6137	1831	8757	8508	9786	1558	7920	9226	9762	7831	7415
12010	11261	14163	3181	5404	8867	447	9262	3400	4700	6867	13655	3504	10476	10041	2822	2538	7496	3484	3768	12413
13251	9962	4995	11114	8484	2448	9895	1089	8291	1503	12936	702	3106	7047	2984	14309	6766	5050	3889	12780	1757
7933	2273	5005	3455	11767	6750	3020	13295	5355	9882	4021	5358	3604	5759	9191	11395	6275	4570	5918	5700	13193
7242	11935	12408	1928	7531	14363	11965	8825	4851	5712	10343	5557	13390	2125	12613	1185	6193	13646	7575	4469	6938
2809	8426	14080	2982	2783	8115	9446	9274	8026	11012	1760	603	389	10565	12511	10366	10080	6202	6889	2133	10014
8666	6320	1672	11295	3434	1490	2369	264	9906	2615	10594	13919	2297	12235	5511	12923	13014	817	12652	8431	11589
10397	6263	10114	12185	3676	12260	6085	6170	9539	10693	13631	3545	3013	8561	12207	584	6182	1076	9325	7394	6227
7389	5705	12678	3556	3344	14020	1248	13456	8454	10269	3967	10783	10684	7767	6398	3913	12114	5383	5729	8800	3639
12999	2269	14045	7002	7023	2629	12833	1598	11026	8695	4853	936	13399	13752	4421	3106	6745	9165	95	3889	155
8495	5381	11741	10773	13965	8089	454	1459	5051	2853	1198	10835	180	532	11943	3114	1468	2188	6194	9318	5143
6325	10836	2474	9257	9097	12463	5148	4415	122	4742	2207	11246	6584	7490	6781	2459	6174	11757	6641	9946	9888
786	3505	11150	8795	933	6056	11046	10915	4095	10053	14027	13472	1332	9898	3456	2597	11694	5839	7062	10554	7530
14109	6369	13678	1250	10854	5458	9528	7379	12316	11344	12331	2900	5651	5944	388	10375	8917	3782	6611	7203	10581
3375	7097	2984	12686	13160	13094	12168	884	12023	5588	11058	8329	2946	9039	4525	6827	5848	3324	8865	5147	9698
13147	9228	11136	3071	844	4158	9595	2733	6160	1043	10451	3109	7034	4123	784	4327	11212	4109	9228	12778	6430
6376	1990	12347	9762	3714	5109	12947	12020	3157	4828	10458	6949	6452	2275	11158	8500	8583	5076	2524	1053	3127
9710	4318	7485	3946	10247	7869	12839	7622	2145	13727	685	11286	8747	12888	9018	13562	245	8581	12096	10568	2155
4106	3794	5614	4030	11974	11782	7230	11840	3277	1852	10901	3634	2030	11931	4874	7405	7403	5531	8739	2777	10609
13160	7319	9412	13413	7446	1923	4436	7803	8719	1397	7271	11459	3056	14181	5866	12246	13613	841	7450	12432	1735
11624	1701	12230	1395	8287	8732	7474	3920	10157	10521	3282	4205	9480	265	10885	3904	7035	4455	2904	4459	8514
11153	7685	9829	3384	1528	5378	14312	5088	2632	5521	4486	4050	10657	9063	8699	1553	6970	8753	3739	1603	11378
6725	10213	1783	5233	14179	498	7360	987	14116	2373	6944	12418	4700	5279	13558	7293	10856	14154	8622	5459	4115
3219	4252	11740	4614	11550	6300	5248	2005	14208	1790	1192	1583	9422	12635	2209	7738	1313	5790	4948	5824	14256
5658	11725	10541	13280	5331	10844	4648	2604	1998	3378	7375	10556	1580	13950	7503	8717	261	9585	5154	310	778
9752	4775	2638	2492	4187	3199	1198	9343	1550	10891	8633	13652	8680	11018	5338	5259	1652	7230	3425	7888	9547
8087	2669	8873	6289	6017	4367	353	5501	3277	432	5353	1811	10200	7962	11728	11018	13464	5919	2127	459	10350
5236	5026	1382	2082	3588	1174	11127	9676	6295	4729	1659	6440	7453	1368	8969	7471	8304	10664	13463	11577	10315
1575	12484	4967	8080	6287	10777	5507	14216	4311	12168	5362	1755	12102	13212	13918	5745	3716	10390	796	2920	8123
13284	6823	9055	9845	9761	11503	1886	4777	3545	14249	10330	11562	1176	7477	6531	7473	9200	9241	1255	6216	6246
11828	14084	80	8955	2195	7570	6613	12896	13914	8213	10744	3326	6527	7996	918	3324	11924	8810	8631	9465	10628
1329	1703	5886	3556	432	12906	182	11018	8696	6633	6996	9297	6790	11365	4196	2922	4508	13310	2946	3146	560
11310	9296	7036	13515	9109	2476	13685	10786	1804	6180	4434	9970	10023	10305	4883	13132	3382	10868	2760	12183	9692
10264	7292	13991	931	11241	8368	712	11205	2756	4571	3083	933	4841	11075	11322	6226	1489	7006	11521	2180	12806
6609	433	4458	7301	4304	10678	9599	480	6738	12466	2064	333	4454	1164	6487	11555	4064	996	1138	1864	12081
12045	6777	4321	10306	10380	13623	7622	3455	3012	12835	10013	10296	7897	11866	2782	7111	13621	365	1170	10036	511
7780	3702	9354	835	472	12	1679	8408	3007	8830	5024	9562	5687	9883	13810	3665	6123	12577	2639	11275	13610
4902	2858	3158	8834	5076	215	2141	22	3385	5166	9347	3654	10538	12377	3	13502	4583	4906	5518	4847	953
4844	9966	2526	11038	2739	4810	10855	6309	6881	4906	12176	12473	11903	4264	13492	8301	2443	2838	13168	377	4159
7567	12661	10020	2106	2139	2795	8990	1397	9585	1003	4100	1986	8844	5595	11865	2264	13563	6264	6603	4036	10791
10959	14280	6272	14190	5995	559	1829	11904	8627	2318	5205	9799	3922	9778	6027	7772	10785	10705	1344	10670	10797
1906	6203	2512	5750	2016	4797	4691	6462	5810	3066	10917	8235	6968	1153	5309	11361	6909	6676	4625	5132	6258
662	2914	9597	239	6606	2679	6793	639	6954	1842	10160	3412	10387	13525	10460	2171	10435	4298	9678	11349	10922
10398	7362	4563	9688	8750	8017	493	4561	2690	7633	6030	12483	11526	7453	159	14165	13768	12179	14112	7845	8760
1335	11042	8526	11426	1622	14337	384	8341	5603	7173	8652	8716	13089	9341	8674	5764	13549	13686	1094	8202	7174
6159	1546	4307	5870	2484	1665	1039	1295	12194	9238	9950	5739	190	6548	8835	4577	1699	5843	12551	8614	935
1604	5523	11102	3480	6795	4589	8353	5094	5422	3492	13977	3035	5426	7687	6910	123	5100	5446	10052	13268	641
14000	9849	13940	2164	6052	5222	3929	1488	7384	12113	2257	1042	7951	1347	187	10142	5177	4709	12816	14329	10385
2376	2680	2472	573	12254	3734	13789	2598	10100	14185	3257	2885	7960	3830	4218	7165	569	11382	8692	13953	1465
10835	10662	7325	1780	5141	4424	13615	1275	4884	4070	2254	10004	3194	2412	12180	683	8317	164	6716	8342	518
4588	3189	11663	6309	5624	10106	10773	1446	5944	7206	3661	6525	1434	10963	8911	11993	3944	2078	912	13558	3387
7430	14043	5504	4154	7508	7573	7916	8966	10046	3298	3869	4327	9633	9569	4239	9750	12908	6022	11748	8047	4683
4612	1334	9305	12792	10709	753	1930	11567	4846	13373	4332	11454	7167	1266	2389	5529	3924	10967	1600	8739	9677
14140	2653	3709	12808	12616	9934	2673	2370	11427	9264	11766	6724	10120	2040	3438	8238	116	7282	4809	3916	833
6057	1973	4356	11383	1563	9693	11676	11475	10763	1821	4392	8119	13643	10099	12900	3510	5072	7691	3626	13851	3632
11847	5361	11550	9168	342	5953	9036	10284	5130	9088	13891	13483	12798	6580	10207	4329	7860	10104	4801	3660	8428
4955	7063	4716	12913	11182	10480	7270	9558	5483	5831	4610	2411	6363	2954	2796	8428	13219	7516	11941	1401	10713
2786	1586	340	8997	3039	4865	1549	8388	1995	13562	2195	11962	8685	2910	10142	4519	9997	7041	530	1756	14014
6247	9503	7430	1595	7356	8719	599	12352	6032	14093	3422	891	14350	11390	4478	8902	8914	962	10710	1815	369
2176	10407	9066	10656	4690	1798	5137	8702	11664	11790	10341	12351	5847	8513	2751	14269	3961	12382	4665	5717	6815
6794	11938	772	150	2825	8630	591	9217	5008	2035	11519	6293	8292	13583	7800	3582	474	5481	12297	6221	3863
8805	9479	6562	2384	5219	14005	13697	12733	2643	6570	12287	7472	1080	14227	13453	10689	5909	13003	3162	4324	2572
8758	5076	9561	2170	6279	12570	6028	5694	13279	12556	13445	7480	7269	3678	788	14241	13432	11647	11739	1855	13259
7126	11157	8766	4409	11510	9985	4225	3634	7143	1697	198	5017	11168	13635	13447	3963	12637	3468	3809	1450	9260
5709	12773	7030	4870	4071	13676	1743	3022	14300	10118	10070	6751	11997	9763	609	4595	13545	2225	9518	8291	7728
1817	7745	6680	4356	3738	13428	5397	98	3029	1045	9216	6455	13286	4303	8766	440	13890	12948	11424	628	6908
14183	1082	6852	9440	8897	8591	1439	38	3977	11522	2287	10688	1688	10870	13692	10266	8320	14288	10035	2157	6775
5238	12707	2552	1661	10700	9666	10490	11007	11324	2161	5043	5336	4702	6339	12959	9283	4128	11456	2084	9181	9118
5597	1283	8614	3347	4037	9381	3161	6063	7400	9066	2590	1609	2223	7422	6483	9244	6575	1452	11831	8685	827
6325	26	2994	10430	5626	8354	2491	8114	5246	1124	1466	5953	11595	8960	12960	14087	1586	7424	10475	12621	12387
2698	9041	11698	11955	5136	10947	2063	7258	10561	7718	6235	269	2118	6153	4954	8771	5706	13608	11738	13916	4238
10712	5667	2718	2996	10028	6482	12063	4018	11410	4760	980	5612	11905	4291	10810	9441	3130	12178	2456	3271	933
13091	12748	8882	5805	7217	9892	5141	12592	3793	7210	4283	7292	8975	7163	6017	5315	7256	4935	12662	10957	2645
9273	3918	1784	12290	2319	7147	12609	11013	6485	10824	12330	4255	14302	445	13392	14304	7361	7130	10607	4845	6518
5244	3810	3791	7345	10656	3129	1902	8007	13409	13229	10713	14315	12415	11887	12927	1641	5793	958	11447	10481	11984
210	10361	6711	6677	11070	4833	12075	10838	3039	6320	2103	8376	7477	3785	83	3883	3362	971	5808	9664	6061
3273	449	12628	5056	4681	7668	4879	12806	2769	1031	4816	3623	7975	12120	8615	10935	2265	6180	4049	7204	10675
6416	3793	615	13877	3774	3771	5372	10840	901	6153	6048	8980	2999	4174	13173	761	12455	4777	10122	2594	13507
10925	8265	10973	5043	13971	945	8819	7437	11809	2219	7205	6362	10356	12410	6767	5459	7349	14204	6843	10664	2923
11946	1060	10883	473	10394	7557	11624	12763	6014	8647	4770	7771	5206	7384	5234	10715	6827	9446	3877	3393	2107
10186	1593	8111	9405	2911	7363	7640	336	9954	4828	11981	2121	4254	7657	12118	52	7525	3353	7258	6988	3844
13882	10325	6660	9835	9990	70	11880	3275	6762	10916	7867	723	2796	8211	5855	2235	9474	12203	2567	13330	11214
6118	6751	4093	2162	7564	14156	1708	7652	10777	2932	2944	12762	8701	12684	11720	5112	9273	7895	2122	10783	3599
14241	2968	6948	12660	3307	6083	7265	1240	4042	10990	6411	1087	1440	3603	695	4519	12871	12618	7667	6452	4177
5430	12723	6757	10403	2569	14053	7426	2463	8506	12576	11252	10719	8017	8230	13996	6165	11539	6917	8886	5880	2123
13689	9685	13543	701	3887	1021	5508	12814	5568	4529	8291	9683	3287	14243	5315	8752	3114	10239	7321	9516	1126
2460	7640	10211	1526	1754	13818	10734	9973	8637	986	40	10397	9461	9516	8346	435	12538	10806	12228	13207	5813
4681	14086	2182	14300	3488	824	3049	10189	2061	6659	4877	13536	10869	3822	8666	4817	1263	10418	3802	170	2424
11333	9346	12959	7334	1077	377	13394	11442	6876	3847	10152	10621	6767	7116	11490	7218	891	3054	12860	741	8061
9976	11525	12194	8567	2569	11349	13340	5776	3504	6655	466	5258	12373	9024	11795	5407	5126	6986	11372	8547	8767
4469	3369	12881	13787	8791	11390	11910	903	3574	10362	11672	2979	3611	12476	13685	2144	9255	978	8701	352	8555
11054	12650	5307	8050	2096	7228	11370	13821	12920	354	13124	14265	11833	7508	13644	8860	2936	433	2362	3067	12901
13107	9235	6585	9432	7574	2187	12280	7029	5264	2763	11743	6717	950	3594	13014	13154	3685	13156	12966	9200	4177
3552	518	6002	12466	2072	4312	12320	12617	10045	7491	14127	5129	5130	2844	12309	11103	5184	2496	13108	7470	1752
9896	10083	2353	8449	11095	13133	10233	2502	9136	14111	439	1367	12466	7716	7248	10947	5806	1524	3061	2449	11739
1224	1030	13606	11169	5280	1976	2692	3269	1232	4095	460	2752	3043	6545	11762	1066	8096	10007	14058	13283	7177
689	7044	1122	12650	2788	6639	9921	790	13762	2277	11138	7753	8234	1944	6379	1543	13979	6958	12993	11403	3408
10778	3513	13596	12397	10728	8943	11266	10466	8213	3490	2362	10333	14365	10951	3740	6796	3105	7019	1681	957	9760
6096	12945	13028	7134	13306	1027	4317	1406	11914	6895	735	4090	9120	970	9543	12907	2313	1655	5991	5939	3336
4781	7210	5666	10693	544	10926	13766	10746	5045	7826	8386	5707	12437	2211	10579	8878	3891	2236	2896	2419	11858
10345	5742	2749	238	12422	11948	10127	10458	12643	4930	515	10274	3584	12030	11340	3013	7149	3166	5517	9370	11278
13161	11968	11549	5200	4118	13099	4904	9276	1104	9242	8764	2496	5242	22	13030	14020	7331	11906	2763	13571	13430
4425	3507	10730	12740	2539	14062	37	4878	2329	4593	10780	1447	3680	8950	12067	12680	7728	10240	10945	3850	1236
6472	5665	711	10712	3817	8602	8583	2514	5731	2789	4635	11983	4583	10896	5146	11325	8328	3456	8718	14223	7840
9925	4453	11871	14042	14130	5417	5647	981	13736	10294	8179	6533	4784	1562	5577	3983	8590	13682	449	5465	2907
11534	1094	5996	4711	5158	1878	12387	7963	1006	6530	2400	2387	147	8268	14332	6905	8629	9181	2979	6614	12520
2412	6711	5757	7912	8690	9753	2557	13642	9961	12906	3372	11813	3425	4889	9434	1611	7978	9514	5107	12918	6406
5100	2071	2779	12596	3657	3278	1832	2019	2944	2737	8528	12239	3338	10346	11919	3758	2698	3571	8349	12218	9124
12363	8299	8066	3496	8934	10099	4187	13485	13775	4241	4670	10530	8725	312	9874	722	3249	882	4111	821	11472
5880	2974	11251	4013	3008	11553	1856	3749	3303	4443	12047	10699	1177	10604	5987	6579	1666	4609	6585	921	3485
9927	10986	3363	11921	7514	9164	8026	10070	12595	5530	7677	9602	4635	1554	10516	4407	8784	8442	12649	1190	5875
485	4773	1911	1177	11211	6845	7302	881	3956	6503	2312	9607	11998	1935	10375	9770	4312	979	370	1623	2583
11165	6143	11652	8706	502	471	13318	3345	11024	7332	315	3609	5520	13689	10873	10380	4654	222	1616	8896	11418
9420	3387	826	2701	5317	3837	5726	12658	3102	5571	9187	9676	13303	5658	13796	861	5280	8481	7770	2531	7077
2264	3987	6295	7066	13516	5624	5978	7737	9274	14317	10100	8472	4217	561	9780	13937	6256	10453	12715	11391	1189
2806	11991	12233	6347	8184	13488	7844	1466	8189	449	7559	10520	12314	8801	11366	13024	392	4586	1810	11239	1448
13761	1024	2224	6109	12868	6048	2490	5207	6977	8409	2477	13179	7471	11235	13499	2485	150	13773	1735	9060	9531
12314	10817	586	9186	6947	9236	11671	10758	9670	11473	12205	863	9003	1255	10182	5312	9315	1733	10663	7077	12553
3889	5621	11280	7962	1664	12257	5034	11585	807	712	9151	1464	4245	7503	14334	11141	11380	11469	8537	10633	9654
8944	5911	1885	4818	11275	10773	1804	8074	3185	5346	3393	5805	4599	5122	13457	2708	3899	8688	781	11313	2145
6347	1269	4805	5411	4108	7330	2571	3092	3500	163	7613	12570	4804	1906	1239	12699	6555	3649	10287	4533	12353
3791	339	12001	5830	2226	6302	600	13852	12162	9181	11499	206	3488	11298	9280	347	12030	1114	3636	3204	8885
8290	3729	8824	3231	3117	257	1765	6175	13790	2495	4558	14220	7968	6816	6430	14009	10578	14230	1379	11331	1450
6252	6341	215	1574	6626	5839	13692	13875	10508	9014	7088	1217	2073	4624	1668	1823	5983	14340	6147	1185	14150
2529	11740	13348	5583	13350	3971	11957	1105	7588	8158	3403	4163	6172	9170	1475	13788	3052	31	5169	10819	8005
