0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
4858	17355	15076	10970	8202	13697	11176	2840	5367	2418	15756	7106	6218	636	16201	6712	17030	5687
18658	17996	4807	17269	15456	4194	6959	10994	15278	7537	16843	12180	11997	3648	11681	18097	9876	2085
7047	4578	18845	8844	11034	4606	1047	11196	48	15467	7399	4818	12851	16606	2464	12601	538	601
7918	12760	825	18210	4127	7597	12198	12311	2201	14613	4546	2123	7122	16104	11213	7713	13466	17291
14382	4502	17728	2436	14280	14019	1903	18233	5831	12384	14059	13540	4944	15518	15068	18495	9576	13212
14580	17792	2951	16376	6418	4956	16723	2208	7876	6162	14070	11062	15182	12950	750	10026	13256	13457
13895	13298	9695	17345	2919	14962	18358	10332	9500	18270	15618	18373	9544	13891	17728	7714	6317	5065
9120	5024	845	15565	9209	7368	15366	6242	10361	4951	12701	4156	4863	1842	9799	6859	11364	14310
16351	3351	6718	14858	3655	8089	6835	9565	16218	6731	5062	18385	10863	4361	6340	7522	14976	18079
17638	16568	1170	5988	15140	8987	5053	15077	18246	7829	591	6744	17997	850	13583	14686	13213	13068
6575	14607	11997	2310	12213	4614	12330	4221	18779	7829	7160	12030	1727	1360	1574	8188	14915	2466
11307	15614	15874	2849	7978	15919	6243	5636	9073	11184	1477	8200	1686	1427	2995	12086	14321	4138
16388	15270	4628	8301	9703	7268	9148	11291	18855	9841	11511	3795	5060	11685	16929	8972	1593	6420
13090	6635	16902	577	10494	11899	11679	10406	9842	3819	13978	17798	16796	17414	23	13035	6799	10033
17603	16205	11428	14637	13590	13076	829	4129	9131	10345	3883	13142	8242	9962	2116	18064	8951	12248
18887	13992	12876	8848	1441	3499	4465	2119	12491	18144	6302	16698	13831	17941	18556	11069	2186	2343
8674	4581	1813	17457	2256	3110	3582	2931	17956	14172	12584	10684	6509	15590	15561	8681	11288	7531
15977	12897	8791	11881	15076	2124	1550	17606	5041	13119	5835	14888	15386	18562	11536	6473	13439	1466
4974	7745	11053	10473	10186	2581	4781	12724	11349	9367	5467	12752	15263	7382	6429	12100	4583	17015
12626	3838	9081	12483	3138	7591	4788	14220	13023	14511	6471	3290	6257	9529	9815	13538	740	1131
1630	9306	7741	1307	17381	5408	14789	2934	14873	3703	12063	9989	15850	11526	805	16731	15621	1466
11599	1265	11956	9982	799	3841	17968	18070	14169	10812	3923	2704	17047	9686	13428	9654	9712	13220
9986	17701	11111	15672	5992	16908	14972	8939	15889	5444	7864	14091	8030	15349	3955	17058	7150	14124
8238	10008	1187	12556	10071	1135	9705	13745	4203	8310	6011	14014	5369	14113	3298	16033	6318	2777
15550	16021	3126	12157	16667	4504	5628	8956	4524	15885	6561	5824	3743	796	9201	1275	1222	1776
2433	2270	5601	9495	1105	334	347	6095	12648	4161	9585	7140	14494	18351	9905	17230	5350	8241
7687	5035	16436	2151	16155	12043	4007	5287	16095	6501	10425	5576	2478	2716	18054	6323	2941	18086
296	2728	8167	15620	9131	15426	17511	5980	16432	12216	11383	10912	7145	18029	4925	6766	2205	7560
4785	16182	10073	10260	13563	14811	4182	5175	14141	271	14729	3767	883	5037	17495	17568	1120	15970
15435	1512	18896	14234	15350	12092	10107	18938	4262	14555	6476	5338	6011	8453	12423	2874	14279	10265
11560	5525	2745	11022	11573	15557	1215	9672	5827	2961	16505	5308	11334	370	905	16467	10046	2090
17849	14868	17707	15162	18506	3486	17382	8319	10384	3201	18405	2657	1925	17968	5895	15539	3753	16955
333	16027	8115	10156	14911	7569	8183	12287	8819	5547	5149	1960	5236	8101	15865	7362	13413	2667
18261	8279	4654	5072	14965	575	11793	14709	2094	16433	12154	4979	325	14876	18778	11443	15796	5723
18211	9690	4789	6695	6283	15530	9313	17692	9620	16061	13461	8394	14340	18904	12916	2867	12851	17646
8857	17700	16610	2189	2604	2216	86	8389	14844	11770	1514	18919	15026	15292	1557	268	16091	7996
15340	6578	13567	1790	4420	10336	4607	7597	1977	17835	17333	10138	17339	11575	17341	5093	16810	15667
5466	347	2224	15157	5183	6154	4549	1755	14875	4912	8638	11634	11560	16982	4330	13745	18451	10463
2933	16957	8682	11603	6647	7299	16952	10035	10899	5817	7503	10851	3378	17900	10404	13176	12132	9625
3268	3243	12538	15841	8418	8738	15109	3974	1324	14101	5162	17800	427	10452	6847	3766	5048	15171
15513	2039	13471	4774	8954	11218	9524	2386	3604	17725	13473	12717	6208	8887	1206	10878	16874	16597
17875	14935	17428	1828	13548	4082	12087	11455	12367	3893	761	6602	6122	5790	17506	6916	17360	1253
2046	2711	11058	14245	548	3239	501	3428	1447	18682	18838	6290	13694	9032	3616	5329	14524	2532
6310	18843	9176	2046	15569	10501	4212	13961	4455	16815	10076	10020	14798	12850	7062	4928	6307	2189
9266	18108	16139	2134	16530	14458	15397	14842	3764	13341	2691	5771	10296	2556	9490	6651	7950	11485
2965	13975	12030	361	9001	9611	10313	6753	18095	9767	1696	16012	1343	11849	11479	3555	4966	6647
9176	8874	16110	15027	3119	850	17083	18913	18210	1327	16787	16831	312	2057	4087	4998	9243	7551
13269	18209	12559	18923	14828	5689	2323	5169	1529	18007	12603	1633	14721	2609	9518	18874	6850	4946
11869	9508	2612	5355	10048	3799	16563	13904	6019	18601	8648	4541	466	125	15194	18148	16430	18737
17113	8705	4948	6841	6074	4197	3270	5255	4491	3696	9333	11459	8030	18697	11691	14812	8824	12001
6259	974	12487	16736	12744	5567	4484	12992	8614	5817	5310	15732	8997	3504	5801	11292	3475	9967
8326	615	7014	2084	11185	3017	13671	5341	12716	14419	2258	17955	10275	12812	222	3284	7625	10505
11454	1897	10397	14584	5398	5701	11090	13793	10072	12943	18507	15829	17283	4314	18058	15820	13849	18070
14313	3782	16111	4881	2424	10063	2558	5876	1848	4745	5647	13800	2752	8164	18808	16940	953	9270
4094	14676	10258	17436	14387	18027	13088	8354	17296	3077	16254	13603	16918	155	1655	18843	2954	17789
11203	15888	7020	18739	9881	10418	1126	5798	18130	10418	5694	18099	1619	18270	14837	9961	5796	17501
12360	6543	9388	7223	17380	5305	645	2820	2690	1467	4619	8073	12130	376	6377	4383	18377	10382
11147	17403	6888	5552	9602	9855	11340	12330	198	6201	10789	13307	5077	15318	7997	8684	15861	12203
1566	12505	18729	13634	14532	10471	4696	2535	2908	9768	17693	3234	18578	4379	15107	16884	10877	1216
5398	5533	12886	408	7704	9602	15828	16074	2904	18364	10176	10158	10830	11829	7794	11871	10327	17275
7279	7983	13195	7770	12395	8491	17808	546	16232	1374	14488	6649	1472	6188	16499	13416	15355	10118
18020	8852	12062	15926	12328	4215	9812	5377	2369	7778	9977	6298	1247	3980	17358	15029	2461	16936
5880	1835	7164	15670	6373	16674	9402	14090	12004	7602	3464	12007	3400	6325	10436	1651	5889	6214
16213	4602	9457	6816	13852	3303	16606	14067	4305	11089	12411	16658	13814	4539	17600	14650	7239	14950
5519	17168	9993	4673	13865	7832	1449	16822	18228	315	6655	10639	9045	10448	6943	13815	14584	12604
3293	4623	15068	12020	11143	2427	10578	7752	4150	13711	15168	4707	7143	5377	7575	7923	399	912
12870	7823	16490	4064	16803	11748	16643	11112	3562	9361	10257	531	8577	5891	4242	4947	7616	1419
7674	18156	4242	5930	14865	6235	4912	5249	5674	3592	9288	1141	16419	12987	16454	14622	16406	2558
865	16173	17694	2288	1140	15827	8614	5825	2702	13739	4782	2322	8916	8995	12837	9654	8111	14889
16367	16495	8594	463	8890	8299	11249	4479	5222	17820	14657	15315	8178	17552	12407	6574	9641	11386
12848	14050	6369	998	12639	6206	4487	9788	5565	7226	7313	6307	7959	18750	6682	2779	10152	15510
2670	430	8115	13110	18170	145	7008	1178	779	3268	7045	16526	4846	11507	14208	9392	6636	11973
18381	5466	6153	4200	14461	16472	8545	13429	13395	13223	13484	17044	7694	14266	2299	2879	3226	11999
14237	11959	9621	2116	8260	5954	16196	1488	15581	2350	10020	13238	11688	9834	10957	9385	18571	17436
15525	8726	9191	12788	18399	10178	6284	906	2745	5258	7484	1323	1636	11285	7467	13647	8722	18339
8076	5260	13096	12055	15676	10138	10726	10894	12425	5591	8887	8997	14150	15436	15895	16668	18574	15612
5799	3622	418	8449	4564	8242	14627	4526	9282	15935	2819	13669	17678	6647	18589	2375	3989	16893
7018	18088	16963	4841	18424	12290	7568	15895	3152	2649	5588	1841	17762	16744	5057	4998	13942	7919
7150	8861	12684	13571	751	14948	10177	2430	133	9892	2029	11498	1303	18853	15093	9876	7335	6741
15189	5783	2705	3225	9273	1915	9902	10490	12038	2902	13317	9889	7919	13427	3507	14195	1024	15825
16241	825	11295	12304	11996	13758	15823	2544	3913	8114	4599	17293	5969	5445	1598	16532	5476	5472
13727	18784	16293	4663	2470	11652	12820	17876	1666	14740	18753	17705	6033	10754	1915	2056	10706	1941
1932	7776	11962	7074	12712	5861	17810	10386	9519	14267	15954	13080	16163	6272	7658	8279	6451	16579
17278	4805	5007	3976	12899	9483	18786	4720	17471	4733	15847	4217	8111	10681	1437	15505	7091	17455
7791	10038	18197	9131	1808	12359	7796	17139	12651	211	11825	3038	13281	3426	9215	4626	1861	7621
11075	10109	7345	5242	14203	5976	14858	10632	3401	5748	8224	7869	15325	13530	9512	1919	16508	18360
12117	5243	7676	1476	10919	13200	12526	13802	18805	10594	11091	4208	8336	1357	1947	8084	17004	16679
16076	3984	15444	12420	10212	1364	12483	14594	9702	5901	18681	16276	7881	5283	7677	8608	2002	8537
9272	13279	5840	9353	4456	8986	13891	7437	12823	18445	9832	3405	3220	2549	9053	18403	14270	11554
18797	16178	6994	12653	13325	8352	18690	18410	18416	18826	12049	3393	6459	17834	1969	12127	12889	10715
15901	10495	3882	12691	15459	10476	18958	17623	11914	5684	15006	13650	10608	3147	14297	10618	4744	17491
10763	10392	16815	263	15323	15824	16104	17713	18393	13815	13779	14959	4126	7556	12405	2015	14585	16126
16749	7670	17734	16290	16409	8726	17065	3049	2403	6250	11536	5007	13577	4720	9744	7377	11118	16948
7317	10329	8856	13658	18380	1906	2650	9400	16492	11623	7003	11516	15806	595	16114	11690	6364	13690
10373	16081	154	430	2460	9619	13162	17203	5340	5647	3148	129	16400	15672	1670	971	17673	7583
15954	13829	354	16467	13516	16601	13613	17083	16253	2850	18858	16235	17420	7622	13022	1611	3675	1376
2311	14284	2192	2824	7228	8302	18011	5286	9120	18235	1158	16166	17878	3249	9819	10325	6941	7923
1582	4525	16433	12150	16674	16945	3303	16882	3301	2159	8806	3036	2869	5384	11627	2330	1605	11796
4037	17700	10899	16024	16129	3366	4622	909	10069	5533	16823	4289	424	17176	15938	9672	6077	11825
607	13373	9447	18235	1958	17749	14252	10121	8389	5943	18754	4505	13879	12514	6666	11081	18116	6789
6864	18653	14170	13539	3605	13967	5064	165	11349	13273	11785	17200	10371	8374	6804	4533	14034	6838
4067	10090	1579	6470	7091	14872	8903	8037	1705	7387	3388	3107	4791	1167	6353	4744	7287	15943
11300	3088	18207	15543	788	5605	17248	13122	4081	7102	16867	11228	4958	10633	18470	7542	4871	13721
11084	13583	4261	2764	11059	7230	13823	3096	1187	15362	13579	14084	2841	16076	3442	6195	1013	9709
18589	11861	12252	5248	1165	9477	3158	18856	7005	6113	12298	2815	11016	10725	15566	8129	16800	8349
4859	3762	14476	11702	2078	5510	4757	3211	16134	18272	9084	9380	12831	18020	18317	2742	11375	3296
11352	8123	1391	13028	12744	6093	14300	14549	15691	3498	6072	14850	13157	12501	10140	2132	9406	9503
11129	11407	4008	1678	4533	18607	15535	11311	13762	10586	9698	7632	996	3865	6161	9494	4571	9356
6711	4646	11189	2231	4326	418	85	10191	17529	9313	9898	13942	12719	3151	4329	2852	17170	9955
4005	7840	12312	10426	12832	15808	14381	2136	10356	13209	4158	5507	3967	4953	2253	8025	18017	12847
18685	3143	1078	361	17904	11009	13198	12747	3674	16091	11914	10449	8580	15843	11997	17522	9692	17360
1980	12487	2147	4493	1565	9548	4142	14268	5616	15523	12997	7561	11648	18503	8357	10376	12672	855
1434	8120	15172	648	13612	8688	4758	3249	3327	2669	411	7251	9690	13760	9241	10377	1155	8782
1952	10870	13448	11774	8189	9791	17350	16770	18362	4417	12269	3063	492	3597	13307	15968	18264	375
5752	13679	4069	15379	7676	4061	5025	2619	8919	4296	14473	11130	5650	12412	13830	5307	6141	16308
15149	16321	15786	2218	18494	10628	18871	1736	16204	2815	11614	5239	13872	5136	357	15246	274	7249
2445	18735	16692	5819	11541	1212	8656	13556	3899	11227	14275	14181	14413	8935	14001	4335	11021	7719
5506	12986	15648	5992	16253	3393	10377	4214	11354	18953	12834	9304	748	9551	14478	15022	17631	13067
1489	2318	6319	9462	12388	1611	15292	9360	7436	877	14792	16715	4585	1747	6012	17870	2347	5635
5131	14517	13114	15460	83	5541	8502	12166	10855	10924	13257	8298	16718	8585	10030	10729	5848	16682
1521	207	14526	11785	10437	4915	17224	12193	12289	10341	17325	228	5115	1998	12048	18743	16718	1377
11675	6581	11057	1906	8867	18668	4270	10337	14790	12407	17325	825	1067	3904	5508	13011	9642	16802
14941	14656	14945	2948	6352	10841	16584	712	15132	12728	1700	1681	3594	10531	13482	5712	9795	4644
13761	13595	9152	17783	1056	9005	18925	14447	18693	8169	4734	2610	11312	17899	894	6585	17161	7516
10166	11825	13213	18226	371	15020	1701	18516	7421	10490	12369	4272	12909	4717	15559	4901	11515	2419
15849	1962	6143	10488	1551	18758	10048	1948	16749	20	12185	18243	15927	2662	7234	12001	18247	5054
11678	2316	15179	13127	15119	11922	9312	9765	2953	13180	8078	5262	14820	10548	4426	14867	2284	9421
4993	7726	10935	1251	13045	10021	15256	3190	1883	8080	1225	16669	4505	15271	13668	15047	15797	6858
613	16564	5028	17305	9102	8421	817	632	1540	12463	15342	6021	8714	13137	12498	4116	9674	8190
13955	1346	13116	14685	4710	11108	13760	6521	5107	11509	2487	8676	11770	3750	18467	18265	16346	12328
4019	3787	7070	15023	787	18714	4600	17054	16989	2294	301	4615	18336	6625	9565	11255	3109	9400
8686	16286	6522	7084	9984	13646	11654	7017	12341	1758	6843	3716	13926	17479	297	1502	8285	3188
14204	17739	16194	16364	16608	4545	3247	5699	3260	9165	7664	13993	16940	10186	17018	4795	9594	5224
4771	13075	15973	6494	11339	5369	14179	2529	17231	8086	7439	16334	13163	1358	13647	15036	10467	2356
12960	6643	6464	14695	4468	11636	18505	8308	10719	2665	6432	8771	8718	16797	15507	16940	3575	15940
3632	10197	6560	14413	5652	1941	13585	3732	13368	15320	14353	7149	12579	18270	453	8260	1208	8712
2718	13640	3574	14796	4690	18402	1120	18894	10235	16817	10195	2124	14164	7011	15150	8862	14095	97
749	3642	1443	5186	5782	9598	9475	5906	14643	9228	5190	11210	6652	17369	7861	9922	393	8359
17618	2513	10458	18752	17196	9763	6473	10472	4227	10649	2703	2882	6866	3530	6422	9239	6729	1479
16638	10850	7778	8831	6659	2090	5901	1172	15783	8868	11760	2649	14159	4094	1051	12563	2302	4666
1683	11147	16538	16530	631	15261	10124	7659	14838	16469	14608	8673	7870	10118	6782	2036	7444	11097
16280	17680	5875	13377	8723	7496	8370	4505	17903	9237	12682	9391	18441	14732	6277	4007	11692	18509
14414	18187	11780	15195	1608	8792	2122	7902	1295	17316	16668	11701	14146	15097	10348	3085	18346	17727
2221	10537	17849	4954	12010	644	12051	3768	17102	18649	9977	16333	9239	4843	11436	14699	14115	15647
4405	11795	14527	7811	6526	16591	11579	17119	7573	10204	16142	1812	7393	18327	2971	804	6485	2143
4410	7773	13122	2550	14338	8200	4054	13430	12485	1560	18025	9247	3093	4648	12322	17002	10945	15385
8798	563	8523	1173	5589	9571	5985	8490	5528	4207	4161	16171	14396	4702	12745	14578	1774	4340
8562	8481	10506	16510	6460	17959	3857	18412	2176	6949	4965	7842	800	2955	14411	10118	12364	17436
2452	17934	4519	13836	14092	4759	3655	9442	13338	4167	17690	9029	17567	14432	2350	6532	1703	2482
18160	6999	6331	8830	3482	12756	1529	5132	15612	5182	5478	13481	15574	8460	15817	13585	247	2541
934	9683	13880	11136	432	4021	18956	18877	11400	1963	3358	6111	12472	7323	7478	9	16997	12953
17345	135	5372	15540	4785	1269	9919	15918	16655	14096	2825	15320	1082	9691	5706	8206	6312	4327
10590	18292	2881	5487	6257	6147	10137	17841	14145	4224	3326	6555	1710	9976	3741	1898	8040	1970
12937	17685	14913	14216	7767	12750	17460	8731	11473	2792	1656	12395	17624	12860	1179	17066	11110	5652
15468	13218	16460	2710	18187	13616	16996	17383	10604	7950	1715	13685	9974	6489	4147	1454	5977	16825
13118	14836	3318	13020	2742	10579	4358	4707	11918	12883	16779	18533	10621	6283	5369	2115	14184	1320
13319	1668	15527	5774	1463	646	15389	12254	10191	18763	7701	504	14126	12541	3768	15173	4248	9088
8521	9865	11113	15824	13250	844	8022	9717	3660	12429	13957	14490	10565	6350	80	14113	12871	12544
15975	16010	10594	711	546	3393	17484	1491	3631	7020	9507	7268	9693	8171	14158	6308	18116	578
11336	16059	10333	16869	10558	11055	8726	16983	7916	4299	6733	7245	3342	14830	6874	9813	9079	3039
4048	5078	12345	13805	13752	8516	11200	16414	14552	10718	6778	3635	18211	6041	15575	15755	6583	14090
2314	4313	12718	5466	15035	3174	1067	9598	14226	10268	16138	17979	15838	9746	14720	2548	5307	8633
4467	5075	15642	5245	8608	7626	1112	6565	5581	1718	7814	8565	10231	6634	17026	3743	13404	781
10530	15363	1274	1338	2914	4883	17228	5877	3190	4893	14820	18337	18388	4209	5996	14290	6971	13676
13418	17812	5601	18125	4370	1887	4068	10128	15292	10364	18352	16508	15374	17026	13093	14257	4470	12862
219	7714	8701	8458	9266	17908	18282	9817	6179	17067	121	6167	5236	7721	10148	17735	17963	3862
13317	14730	18480	1180	11692	2115	18331	12411	9492	987	5831	15301	2659	8726	8810	865	11018	8933
5407	5105	13431	6585	4368	11109	9708	16226	6450	13534	40	7541	3048	15497	1656	4489	10338	18879
17047	5550	498	4168	12589	10723	13180	6328	14642	16054	8824	684	9870	1399	12924	3194	2825	3954
3551	13212	8936	8301	5587	9617	7855	16967	1791	3393	8584	2720	8868	9119	18373	15443	3849	5896
10220	12656	7300	1625	3664	14666	12923	16772	5929	7340	16689	6719	2429	18951	8466	14911	16815	3542
12344	10469	10312	12337	14135	12606	2958	14936	3501	15144	17727	18868	6985	4353	11131	571	5413	5729
326	16350	18551	12146	2075	18343	7976	3583	7184	5536	8154	18538	10745	7344	2275	9357	9569	9402
5299	12425	18563	17318	17807	12634	11831	730	5111	3721	7070	17613	10245	13266	14740	9573	1208	4344
13126	7394	2752	8692	15992	1335	3707	3656	534	2310	954	2740	13727	1522	10678	5988	16791	6762
12176	8995	18311	2827	2406	2892	8350	16925	11103	9556	13479	9392	15761	1059	8963	356	1275	11465
18014	9674	8392	10177	7232	8416	15368	11509	18871	5291	13720	1317	7124	13175	8726	7285	2673	9211
7497	1459	12671	2289	10205	9535	10228	15207	7371	16836	17824	16840	12256	14044	5446	11621	5638	6094
13984	4944	11426	18712	1988	8145	11075	5212	3837	4970	13344	3700	9834	12284	16779	3375	12261	11551
14425	9213	16588	8725	14667	13053	16855	9880	8791	5041	774	451	1524	6420	17888	9826	13564	15318
10791	17701	5184	11770	2138	9108	16290	15676	13816	15731	4016	3842	14046	10040	17270	13739	17449	17317
15573	17397	8531	1351	1252	17701	15560	16700	5755	9504	13494	7000	16350	17493	16260	16960	10301	298
16245	4437	17685	7214	16004	16625	16987	3274	3434	3807	6109	14009	5499	11869	3655	15604	5792	10041
13491	17194	484	14647	3012	14239	7969	48	925	6318	16284	16332	4789	18314	10663	5548	10179	6475
3815	17239	14611	15519	8209	17426	5946	5981	12074	16703	13340	9751	5127	16057	15149	10521	9665	1841
15486	2443	8565	7807	2683	2596	17142	17583	33	10644	1100	17041	2034	4828	8008	4700	12476	8787
2586	16204	18476	10813	930	123	11694	14285	8585	13942	18222	11344	11102	4464	12154	15741	9826	14676
17662	15192	15432	3250	6145	13351	11252	17751	5614	14892	10147	9390	1666	7171	8702	683	5760	9670
16166	924	8030	3580	18316	1553	15815	5779	8875	6016	1488	3447	7858	18653	3487	11833	7836	6797
17531	3398	9	5832	14193	10431	4750	7278	13962	18321	9498	6122	6813	6584	10771	17216	15299	15478
15855	16233	17552	13973	1736	17640	8556	10475	4092	14364	13380	1550	12456	5960	18831	9834	584	7381
2238	18497	5721	10832	8478	18293	13645	6434	4609	11790	11575	15268	13657	15452	5839	8311	3728	529
9330	7969	17750	11958	16056	6304	6803	18550	17603	14322	6879	3040	4865	17334	7439	18901	17794	5284
5235	4580	8537	10233	1006	4623	18050	16888	7932	15307	2544	12913	7028	11487	15247	4431	14088	14688
10551	11885	15599	10684	18029	436	1645	2195	15075	3143	7807	14879	6460	8556	3437	688	3928	8891
4461	15630	3507	10408	4460	8919	14634	5268	14209	2476	11467	7252	14408	9636	8128	18181	280	805
5194	1080	16780	1869	11917	12542	16179	1783	17085	12226	17572	10282	16297	10663	6134	18641	7079	6672
8942	1482	14415	13371	10073	15857	1602	1063	2342	5710	12241	11511	9846	3258	14869	10027	8398	12270
13638	9233	4304	18466	7005	4101	14221	14335	7686	11312	14411	13142	8809	12903	2880	2136	1734	2089
5985	12541	15535	11939	7691	16514	852	8724	7786	15599	13845	15834	4823	13754	2261	5432	15503	2289
