0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
11528	6469	3869	4032	2347	3044	3028	1796	12333	8145	12830	6164	10908	12986	131	5024	5687	10819	8603	7854	1411	5128
6554	4356	10687	12556	11538	2810	5755	2442	3164	6006	9546	3846	13002	10642	332	11817	10497	1829	5295	3307	531	2445
504	11995	6196	3165	3971	64	2168	10171	11242	7291	2420	1430	9458	1810	9923	454	1563	8532	9244	6361	6851	2105
857	8211	9571	734	4201	10443	9720	1838	4681	6686	12429	1432	11399	4159	10615	11722	12524	3911	6636	2267	10993	11093
7796	12681	8970	4705	11291	691	7485	8586	4036	1331	6982	5853	12881	10461	10704	4489	1453	1256	9602	10192	1473	9636
6796	11496	5227	4703	2005	3189	6075	9900	7482	4662	7589	11126	11126	5002	1957	959	4104	7735	11486	13349	12681	12606
4655	13086	1196	2676	11984	2672	10750	9278	2474	10325	1355	6592	214	10946	5056	2934	4115	8331	11638	9092	2078	7039
8481	3793	6898	6961	6846	6423	8994	11764	9810	8571	11497	7452	1138	12389	9795	8965	8617	808	974	5242	5652	6307
5754	2271	8673	2637	3471	5799	9903	9475	2229	7693	2234	3000	4904	8300	8575	2015	11091	1002	9855	11110	9417	2073
12309	5431	4124	8619	2162	6350	6905	7997	12504	649	11384	3243	936	9729	1717	5313	9849	8774	9109	1278	3716	5351
1739	1422	11235	1011	3440	3975	3700	10282	5097	1741	12827	12062	11319	12280	4104	1191	1714	9654	7990	11137	2598	10748
1673	1711	7767	7348	2911	7183	170	9207	1640	10244	1721	9484	3878	2762	4305	7772	11193	13171	7534	2926	12310	7176
879	11135	11173	7930	4770	11021	1062	411	1191	5334	5094	5267	6476	2153	3615	4909	422	4746	4858	1185	11203	3282
12620	12232	6657	12830	4865	11547	1552	11588	8198	11407	12318	6823	11739	1195	12815	12178	6868	3542	1886	6144	1209	4039
1390	8494	10748	511	10733	4074	10374	9195	11277	9715	11517	12652	5027	1017	7720	8421	2894	4884	460	6691	3982	8175
11304	11551	4822	2514	1912	9829	621	2437	895	3268	9528	297	10756	12451	3226	3344	939	4815	1376	7732	10370	8487
1198	13140	1328	10771	12819	2352	12933	9165	11302	6336	5108	11431	6364	6989	10413	6959	3424	7830	5490	4316	11801	11694
7674	5644	3709	10811	10391	9576	1725	9306	2302	8736	10557	5191	10721	4084	7339	4666	5805	9832	5725	6888	3257	11475
8310	12536	5505	12315	7882	12258	9364	3887	6312	3516	4458	12077	11008	11741	9774	6695	905	9513	8346	8036	11838	10591
12507	3535	8459	4524	2803	55	11834	10659	8783	7622	11111	11282	7162	2469	1907	13323	2847	7866	11714	5506	3336	6551
4631	4831	5268	4339	13093	12055	2538	1858	3724	2639	585	8474	11726	2663	6699	7490	7659	5513	3939	5932	3510	9663
4632	10871	10097	13306	9821	3487	1644	6219	6431	3058	8053	2449	4668	4075	11870	633	3044	2755	1404	10578	11162	13190
5387	9376	406	3967	1377	2336	1975	11102	1247	4758	11631	6476	6798	8231	9297	2526	3180	4281	12912	2466	3874	6769
7892	7365	5547	9786	7970	5735	9314	4760	6381	11335	8541	5928	2264	10040	5319	8954	1372	2842	12340	2235	1384	12009
6036	3749	13235	3243	7476	5738	10840	3782	9768	4702	4455	10583	8661	1587	9306	12826	9441	8266	11882	9858	5014	9242
10312	796	11947	9832	11537	3509	12450	7727	11226	1529	11742	6843	8638	8642	12517	1382	5745	8124	7586	2	6599	8859
5208	13219	3543	3546	4867	5337	9710	3602	11145	807	8797	9706	892	9315	507	2888	10480	9050	2347	9462	10673	5632
9649	7634	12244	12792	444	2573	4014	5686	462	629	6235	12657	5796	9433	11474	5610	11613	4845	501	8156	1099	7488
1468	5552	4325	9396	6266	3360	11154	9590	12086	8557	4405	3137	3522	9302	4987	6775	9144	4180	5088	2608	2743	9122
3790	7411	5131	246	12194	10785	12878	2380	12216	6902	5637	11002	6102	11816	8360	13030	3210	5368	2557	10977	7318	7903
2492	4714	9602	10536	9417	11860	5459	1454	895	10924	12920	2485	9940	3849	1840	11918	6391	10510	4221	9303	6356	7922
9828	2664	2265	8885	8806	11255	5708	4646	2420	3665	9016	10435	6896	11690	7347	13121	2509	3691	3298	5959	11731	1916
10494	11875	11056	11283	11159	10139	9464	12726	707	8045	6733	3715	11651	9076	10555	10473	12435	4795	9079	13147	5223	11239
13095	7806	9550	2582	4146	7238	5923	199	2457	4288	11591	719	11632	93	2972	1144	11716	7681	806	2171	6925	10741
406	4929	11179	9879	11224	3536	7722	7568	4708	1243	3253	5629	3253	1985	3686	496	7618	4803	6703	4670	13217	7298
9513	1170	9741	411	1776	2553	8261	2839	1390	109	4910	922	12498	5899	8436	12578	9163	2175	7546	4009	6037	1425
906	10066	6487	8137	11022	93	8874	8477	4581	7546	10985	4803	5748	9459	823	5735	1710	2675	6141	2967	141	2007
8945	455	1396	7147	5471	3667	965	4221	4322	1928	6028	9038	2482	7163	12435	9938	6041	7255	7825	7272	6982	5474
13113	4876	2023	9315	10221	3026	6172	1182	8102	4402	5954	7790	7429	11846	12817	3602	2260	3666	5842	8819	2978	7876
1479	10122	1259	12074	9051	743	8538	7784	7581	12904	6521	13247	4197	2046	12889	4213	6261	12147	12110	6771	9558	2945
11282	8821	10057	3575	8503	4178	1736	7316	5561	3004	6868	4618	1813	11829	5136	11366	1933	9803	13080	1988	11024	5896
7870	12374	10739	1357	9080	8781	2180	8814	12811	12378	6192	4738	4513	11846	7998	550	13126	13063	12010	10907	6761	6922
8676	8952	4020	4722	1783	9637	3008	968	3245	12226	9298	11127	8258	5884	5326	8777	4520	9405	5554	8726	12064	12541
12593	5698	10717	3772	2042	11131	12311	4992	7550	11979	12277	2024	5237	2900	710	7760	9015	3398	1255	8965	7453	5325
5623	4188	7654	3942	5917	10361	2460	4685	8342	8727	9387	7896	3512	10926	11853	9943	3266	6081	7892	4860	8309	449
4659	3709	3090	9503	2816	9251	9837	8588	5391	4813	8934	6767	13049	2622	1204	3724	3619	415	12179	1719	2335	9720
13149	490	3261	2728	9952	11599	8875	3675	8810	4453	1144	12973	5298	7042	5222	11283	4548	2216	1812	11374	1550	2668
12177	7897	8111	13115	10181	3371	1477	4791	7228	368	3998	3595	6163	3057	2507	11111	305	924	11231	4560	10077	4831
3031	10979	6000	4114	10302	4755	5509	3302	1310	12031	3021	1861	2118	12675	13240	6394	12361	4861	2131	12887	9515	748
3206	2243	4772	8976	4121	12266	3150	6460	3333	5982	10484	10248	722	2690	4542	8917	2374	8727	3452	2290	4860	9204
10211	6963	3633	1887	9962	11458	5071	9353	2030	7052	3605	8712	9559	7988	8906	11493	11897	5557	11425	10592	8572	9303
9925	7343	11675	9819	882	3711	10593	1176	12567	6071	10454	1440	6521	12732	1508	9929	7442	6998	4903	7994	9699	8156
10341	8690	10557	3959	2862	11555	7344	2346	2173	209	513	1949	165	679	4785	11942	2601	5048	2873	10555	4768	1248
11891	6903	6481	12601	13228	462	9481	10330	7001	121	11745	2838	5861	12025	3278	7247	11474	8469	8723	2184	2570	3441
6076	1268	297	12574	4977	10346	1176	6644	5783	3201	8174	5363	561	10098	6950	12280	10137	4273	7901	7920	1741	11328
546	10869	2443	6511	5900	12642	2126	13340	7478	8925	4358	7052	11580	6546	8662	2906	11732	598	498	1391	5680	9183
11079	2142	2066	8566	222	2679	12542	4683	5494	7193	241	2555	2994	1812	4660	12318	1173	9512	2366	9470	4281	8685
1382	12995	10224	11826	11411	5569	9774	10249	7824	6802	8429	7444	13047	6161	3327	4149	1216	6486	8232	4012	9436	10043
5219	8619	11427	7747	3851	7057	6990	12245	13134	3599	12592	10452	2082	11641	706	4986	10187	1130	2934	4958	36	8449
7703	5526	10813	3329	10016	3599	5080	12809	3709	1201	2148	9512	11248	8292	6763	3780	11250	3055	3056	7137	730	425
6559	6813	11319	2634	11523	7129	4028	7979	12007	4091	6427	13086	12104	12538	4593	8804	11791	5541	3664	10027	13134	7434
2918	2165	6377	12262	9248	12344	578	3272	12171	4753	1188	10499	2307	8065	888	1736	5696	12424	13126	7386	690	4008
9424	7529	8443	13182	2774	2314	1895	2262	7171	10095	1090	6416	2950	8336	10747	6888	11371	10311	782	10824	8878	107
7139	2750	1616	4353	772	10493	864	12911	13093	9756	4650	5449	5936	10959	6453	13177	1722	1127	5328	5583	10714	2749
11910	1735	11561	3987	10789	2969	8350	1438	12553	4708	10401	4216	11905	4359	4609	11844	4868	9775	12722	3477	2244	3780
10141	5229	2077	3857	1647	733	4400	11975	11872	2577	12502	11054	6926	5245	5261	472	7721	8126	7629	4165	3687	6641
4678	9823	8917	4668	10003	846	8794	8831	4553	2022	11303	5937	6096	5320	7581	5329	498	8575	2738	12988	6418	12321
447	12301	4628	11140	5908	934	9474	10960	2857	2449	6496	10707	905	8016	10545	8706	446	8656	12743	1440	6552	7359
5766	6586	9210	8480	1979	7589	7863	8721	12180	2377	6970	9851	11607	6533	1810	12039	6078	9786	7193	7428	1831	12972
9619	1629	12012	7792	3074	8147	5039	12454	11693	8397	11491	9432	2394	2848	3031	2891	6268	4495	322	7977	4039	6479
4254	3186	10932	1082	889	11769	5916	6340	6190	10647	1034	3280	6611	12801	11597	6575	4575	135	10496	5166	6023	6211
8327	4897	1850	9912	8393	2874	8981	11427	11076	4037	642	6595	8947	3526	1532	4589	8573	6941	1268	4996	10184	3706
9607	8110	3509	4414	8258	3063	917	4343	11822	7162	10918	8721	1407	10520	1635	11254	12015	11069	8178	11926	9680	10226
11963	4979	1111	5400	12539	2687	12131	614	7659	3880	2722	3981	4883	7362	519	9356	152	8165	225	3114	307	1181
6331	13244	1198	2638	8114	6515	2029	11885	9876	3252	4241	1775	11094	3731	8391	1643	6311	516	1039	4450	11266	8777
825	2751	7373	7340	9692	9581	1559	6355	10473	5056	9300	4265	2745	12809	13135	6724	7972	5176	7754	672	3563	11233
8733	9078	6456	4934	5514	11713	4505	6831	9758	8441	3210	771	6533	5634	1676	3462	3901	11765	1005	1312	11138	11577
4543	5469	4448	8253	579	9930	685	168	13281	2169	10165	684	9580	7814	1197	8459	5990	8875	6709	3421	6305	6800
10371	11240	7596	3105	9859	4354	11134	5516	6923	12213	11807	7392	11144	4013	9492	2682	6594	3877	6104	12307	3526	3667
667	8132	6892	12679	791	9900	10319	945	9034	12858	13268	10567	8549	4938	5433	6734	2941	11802	10464	8994	12649	10342
1203	738	2552	8819	3244	9613	6984	4120	1027	9663	5955	10719	3982	11487	11519	7849	13340	2341	2203	7803	10338	13226
2199	5132	6129	1926	10513	202	9799	1557	1383	3723	2779	2648	5003	10885	12581	342	1798	11427	11688	12380	5947	6363
5090	5489	1111	1270	9961	2368	11348	7638	8920	5612	8145	4913	7021	9542	680	9685	4687	3460	6886	428	7642	11708
10891	11956	2943	5898	7170	8171	8467	5475	832	8532	3267	9488	403	4735	7288	8675	3271	501	12667	668	6629	4347
4153	6547	12384	2728	2850	6479	3269	7375	10038	3351	5081	6827	6289	5194	12916	8019	10327	10023	3475	8464	11390	9572
3086	10687	1670	10083	13336	5409	9428	4801	11942	4463	8439	8521	12836	6079	3478	186	6257	3586	8607	3772	4232	8178
8962	12169	9897	12605	10772	7826	7148	4993	11671	4289	5443	10991	8978	2016	488	8972	5975	49	9889	10170	11034	2913
5565	104	4088	3788	6701	13132	6851	4197	102	9145	12879	3347	8478	4867	7411	8945	11039	7940	4024	8394	1876	12767
2323	10363	9941	13253	3572	4057	12423	11774	3133	2502	12002	3571	10167	4250	13327	4296	3860	3663	3363	4818	6116	4466
8622	11637	9820	4172	8787	12448	10552	5029	8310	8965	1671	1563	8131	189	5806	12892	12341	11585	13350	9464	4683	1738
1972	7538	3577	7432	6196	9351	3555	8265	8707	12218	4837	4011	8340	7355	12484	10569	12522	4006	13048	5410	1992	476
4421	2232	13222	9680	1463	836	3068	4574	4320	12213	3141	993	6832	6680	9029	9234	2508	10650	12192	5793	5660	12906
9689	9138	12747	468	7496	4487	1692	9947	267	6303	9757	12299	9539	11054	1138	10967	11674	10464	5813	11243	7126	12900
180	6825	5393	5738	2817	10019	9967	10097	4604	7957	7276	11412	10759	4677	2923	206	6203	9390	11426	4742	367	11333
11565	10303	5565	8515	9339	5407	4992	10466	9098	12652	7983	9773	10994	10729	10979	11610	6848	5579	8941	8708	262	3723
488	3490	11569	1072	7961	1964	4740	2087	2158	7089	536	10872	5031	7100	4128	8135	6214	7273	3102	9194	13159	9428
10427	3843	13195	8333	5520	9359	7320	6203	5932	1571	7372	5774	5784	12754	10329	9311	7214	5592	9036	5865	350	11416
6239	12510	6403	1409	12398	354	10249	7052	5376	11128	2899	13179	5051	3718	12902	139	11237	4064	13125	1314	1702	486
10381	11389	7943	9942	5076	10095	3975	6948	9461	5341	2795	12298	12307	9968	8848	291	5494	2358	289	11660	12753	11532
2711	5931	3817	6740	6504	8368	2743	854	757	9013	4088	7053	12794	2310	7346	12929	9714	6208	6159	5839	10836	1776
4149	9953	2420	2319	3770	6793	1008	8257	4823	2748	1038	11011	1687	12438	6154	4330	10805	10797	1203	8066	5627	2046
2337	12123	4426	2313	10314	9959	7633	11626	8889	9819	7243	7397	7993	1706	7258	4516	4771	4090	1531	6598	10687	10214
11211	10771	11636	757	11436	2555	12324	11259	9243	8869	30	5468	1186	1851	10792	9700	8531	6180	2956	4783	9351	8600
4487	11940	10622	4286	5404	7879	2584	9322	12842	2667	4590	10031	11347	6807	4584	4314	5544	1729	2545	10061	6131	8218
1292	406	8583	3807	802	10436	10422	10441	7006	149	3672	7985	1574	12201	5364	1450	4214	12114	11663	128	10427	1796
1225	7059	11974	4530	9543	9179	11419	1184	7303	354	3068	12789	5581	1961	11591	7285	5311	2679	7974	481	3868	10929
8401	8376	3933	4862	12863	5712	8892	9172	6418	2361	5394	10135	2184	6051	9278	5306	10634	7579	1769	1371	12798	10393
3802	10135	5385	953	9526	6120	11572	1142	4369	9183	12943	10527	3675	7155	997	9370	6417	12617	12681	10346	10505	6429
4915	2254	3503	9852	5267	11892	10272	2991	11383	12405	7562	5839	11923	2518	3539	3497	6272	7103	11493	5289	10357	2652
6914	12585	3453	2898	8392	3166	3154	10702	3560	2301	6451	3042	2349	13244	2330	4852	1591	5354	7719	13047	3280	2690
7577	7544	6867	2772	3680	10908	10064	7340	6941	1909	1259	7944	10915	7315	323	3757	5101	571	9020	7948	5323	4927
2380	5182	4697	2720	10783	10422	7798	4867	207	11012	10458	3825	8147	7526	2060	3726	2932	7470	24	12380	2671	891
4080	13248	1086	6842	5680	7706	9242	9497	8706	5134	9639	10998	36	7340	7111	12659	6045	8263	3981	13185	594	8495
6308	5633	7087	1813	11402	10726	10181	9925	12865	10254	11847	5769	4172	2217	6637	5491	3245	12129	11769	10238	9202	8341
4103	4823	769	831	12811	7280	6622	2831	8228	2546	3854	5351	7596	383	8310	6706	12974	1928	11635	11182	2141	10038
9765	13261	3609	248	4722	6580	572	11045	10679	7918	13091	7579	2794	8029	5881	6094	712	7994	5403	3817	365	529
7577	13223	2282	12743	11100	2497	2909	1685	1093	10722	7140	10993	3415	4819	8651	8679	7195	1516	12184	6573	2490	1718
9017	4155	11909	6373	12505	1644	185	12889	3740	3754	12149	11810	8995	4439	7317	8548	6972	12705	5779	1331	232	5801
11727	2338	462	8138	10312	9231	13096	3395	6366	980	13295	2210	6533	3026	5189	8159	5956	5566	1891	10094	4086	7733
5222	6496	5618	1643	12579	13047	1805	12671	2287	10624	1872	1683	6248	3959	7634	7641	6619	6986	8175	9477	2110	12415
11012	963	9422	155	12495	7468	4245	786	11678	11665	475	1975	3458	5229	11486	3054	6865	9209	6753	13340	2465	11373
3020	11846	10861	4082	39	7258	7737	9293	1287	9086	2341	81	11068	10885	5411	5860	7109	4341	9232	5231	5571	4281
382	4583	1385	11003	8572	9241	9780	8644	388	6575	2779	6530	118	12368	12445	4886	9298	4518	6338	13239	908	7320
2060	5915	6825	3228	11105	462	4979	1503	2973	8227	8129	7561	4862	4624	5367	2642	1317	1085	7194	6554	1035	6753
6193	279	4343	12684	4783	6773	6695	3214	11431	5459	5866	2790	9174	6247	7309	8488	2798	3131	10868	4523	6180	10722
2734	4826	1196	5877	11402	3899	8888	12077	3580	9842	3954	3530	4491	3464	6951	7339	778	10420	6861	6939	11349	3920
319	12841	7809	277	4946	3510	9877	11616	378	7594	11601	10727	11807	5780	3811	7267	2141	7189	7001	11182	4789	2420
9055	1320	3082	416	7217	1889	10938	10494	7190	7754	6971	10881	6162	11987	8921	5358	12410	4940	2815	5189	1966	3163
9747	3188	5799	1326	11893	11607	2873	1345	3551	6265	9882	3025	2603	9961	3363	12326	6764	7840	3360	4960	8530	383
9073	8808	5034	11497	9615	6258	7309	1850	6888	3140	11650	11205	8643	6095	6299	9568	2499	4157	13210	6692	11763	10819
3495	3034	168	10632	1971	2477	4705	3569	253	2505	2579	7511	5878	9036	10486	3936	10413	5869	6142	6148	5466	9944
8309	5616	3659	2063	4026	2766	3026	4197	3552	6277	1244	1073	1812	6497	1393	9725	7264	9515	3043	6916	10064	11727
6273	7046	172	10097	10832	12343	4497	11803	6086	1459	7757	12446	10286	11454	5436	11054	2124	3706	4370	2928	13042	10926
6378	789	3256	3747	275	4113	2094	12172	5101	8391	1555	9097	7167	4692	4739	350	13107	8	5217	7949	4546	844
5946	10085	8519	12876	7580	10002	9917	3640	3851	8632	8953	12968	3374	6715	12246	8879	10754	2570	13236	8660	11264	9557
2218	4540	10252	9561	3775	5193	750	9958	7989	12256	7859	6629	7253	7829	1766	2610	7283	12389	3419	13248	3601	2352
3791	8484	10659	1331	5814	4659	3211	9786	2319	10601	686	13266	10791	4669	3631	11365	12881	6187	9510	4339	7548	6245
5111	11557	7404	2969	6396	7287	4552	1471	8004	1170	13206	10392	7333	10172	1951	9014	1829	4161	7757	10181	2953	7879
563	578	13176	8078	7654	2060	5178	9839	4555	5488	4047	4206	7010	1527	1721	2645	7694	6633	2835	12901	5335	12191
9232	9395	11567	9064	5249	3869	4437	2065	1982	12603	11450	9913	466	12924	5917	7802	10696	8985	719	9162	8493	9992
6017	10565	13041	1151	5484	9800	4034	8465	1264	7770	9317	2592	10733	8934	8874	1355	10758	8811	8012	6962	1715	3966
7197	4690	29	11879	8144	12809	4593	9340	2663	11154	128	5258	11556	9070	5144	13206	1315	9420	5594	3524	326	9759
8145	4771	9337	12618	8544	10035	85	2168	4352	10230	1002	12487	9405	9809	8567	9309	10707	7006	4227	9703	5285	7997
13162	8551	2777	8265	9202	4950	12712	2097	10937	7027	2880	6308	11232	3630	13168	2689	639	2846	1578	1085	6235	3151
1497	12500	3936	8888	10025	7333	540	5598	711	10637	9348	1481	7463	3198	1639	6196	7616	7638	8796	5056	12273	9167
1492	13074	5349	6951	9287	5756	6437	11418	1	5153	8549	4442	8650	2806	1004	9864	12689	1123	867	8524	1955	6745
3369	10601	7144	3967	9248	4369	11753	11990	1461	9064	5852	487	8822	2008	11624	1028	12535	6970	4770	9381	3468	10873
2995	13162	11229	11347	4550	1986	1781	10344	11698	7413	11811	2774	12632	4404	10466	1708	6839	12533	3026	8389	7915	13102
6616	9695	11171	5390	5616	3196	3317	2141	4763	9933	2296	11100	12414	6254	12184	9490	9019	12601	7185	5079	7699	5659
1177	2991	6707	7402	12414	2665	11204	4529	11145	5001	11351	12681	8814	12749	8903	9639	5483	7754	10532	83	2357	3278
7531	10360	13067	10341	5682	1242	10746	3867	1570	6774	11451	2494	7429	4368	245	400	4021	2154	7070	7490	2314	2384
13113	11148	10488	2711	7590	4095	7710	4954	9771	2449	5758	13203	10911	670	11967	1687	10623	5634	5459	1611	3822	4715
6561	6254	4401	4352	5476	12907	3867	5780	5295	4700	10501	2246	1756	10673	3437	9255	10943	1478	13246	8192	5503	11642
12404	5901	11704	2630	8938	7096	2845	691	2276	5512	12879	274	2899	6229	9889	2769	8463	10121	7813	12141	1417	686
1750	9039	987	10098	7976	6569	410	2036	11178	4258	543	1908	11136	2907	2142	9948	8521	9616	1016	3227	9555	9852
3716	4733	10325	7185	3583	11754	10675	734	12189	8610	10113	7982	5317	6429	2596	4343	9908	6524	5883	11504	11663	3944
11234	12544	922	3340	9039	9179	4323	6233	5907	12769	5582	9152	8082	8302	12843	8545	4416	3365	9088	10178	12409	5628
1057	11929	4802	9381	8976	1211	11335	704	12984	4796	10901	13186	10353	296	11834	11305	2346	10778	9835	7922	6150	10973
12673	3091	5350	5907	5816	11313	13329	10179	12482	2453	3157	10207	11070	10747	1637	10934	1779	12359	12948	8475	12491	13241
11120	6807	11548	8024	7053	13222	3665	844	6618	11293	2338	12994	11504	10863	5809	10078	13285	1299	9888	10597	4409	9984
10324	9931	6274	4051	2426	11916	8348	8073	4974	1987	6039	7953	6068	10144	7340	1752	9213	1045	11699	7759	10594	1387
7621	7814	1694	2386	1903	3092	10948	8563	848	9827	10842	10945	1562	2915	3389	2900	6987	13267	3122	1746	4778	12348
2514	537	3992	1667	8002	1520	786	3580	11289	8286	10341	10566	1157	3010	7569	12766	1843	5724	4750	6827	5453	11428
13100	3979	9872	2853	2717	2165	10036	12098	13056	7595	9478	12567	9541	12229	804	3178	10780	3511	8600	7211	4052	4973
9914	4351	6425	3759	514	10688	9912	760	8524	7909	3568	9988	3161	9048	433	12150	3859	7185	114	12945	9140	8574
1815	4458	9124	3025	4044	175	10760	1291	4162	640	2944	5722	12398	12530	9983	444	2898	12126	5949	1125	8715	1962
8479	10478	8094	5034	10663	2183	11381	1768	2557	369	2163	6684	10575	10443	10551	1414	4157	4110	1524	10841	8343	11632
13031	4153	1340	2313	12426	8118	4870	6765	7738	12076	1568	2529	2224	4751	9793	6823	7848	10813	2599	6115	5226	7879
12158	12641	5855	1235	10008	12204	7514	12917	6921	9952	3470	7950	6525	6991	12955	7714	9517	4146	7643	1283	12262	2339
6917	4969	1125	7134	10462	9698	3137	12375	5405	2224	12238	2515	2931	11181	8288	6633	12311	10926	7896	3139	9367	7726
9856	4835	6991	10032	8005	2457	1947	2969	9069	2779	12635	13186	1534	6579	8794	6242	3183	9390	5977	7049	11999	3700
13217	9613	5768	5655	10096	11963	13225	4598	4803	980	7543	11122	4701	9250	11170	9764	1088	554	10149	11605	12142	7706
5005	8051	3162	8257	69	9136	12576	1344	6453	694	10169	245	5199	7887	6205	408	7862	8314	5340	961	1463	10486
3287	10844	8604	7083	11042	10961	1213	13063	11076	4202	7974	760	10688	10991	7612	9231	3356	579	6206	9462	7724	325
8885	8513	12611	6848	604	11841	8484	1116	11160	1525	5723	6002	6185	3675	9818	7521	11028	2827	2810	9541	6547	7535
3201	11811	10284	10217	11539	13254	7009	2981	13198	10605	5947	4210	42	10439	7445	5494	5343	1910	9876	12789	13207	10789
10104	8861	11209	11407	6174	3742	7333	1526	5138	8245	11861	1838	11842	10136	6377	1407	11517	6707	11564	12679	12494	8200
3293	2653	6505	108	1674	8615	203	9046	5911	12748	3359	657	10978	4171	2516	967	3510	3409	3110	7365	7458	1361
1137	7144	2655	8308	1308	9296	3935	3060	6014	12493	12578	4907	6482	12677	2046	12112	5244	9577	12809	8736	12831	11791
1821	6587	12586	367	9494	193	3333	6738	155	10292	3897	7274	8304	12031	12926	8892	3348	10547	6711	10827	1248	3340
8552	12348	7236	12409	8787	4977	34	804	2528	9225	4024	6397	8494	3051	3612	1729	10532	12194	597	13191	7749	1906
12724	2432	6092	5749	7656	11208	11526	12632	457	9611	12116	2773	2442	12374	479	10452	70	8894	7916	7694	5864	214
6062	2998	1610	8912	5520	6493	3759	12671	813	2138	12562	12885	11000	3574	4259	11123	11645	3505	610	343	10598	1156
2657	10118	7883	2939	11106	3265	1986	5024	7633	3184	2172	11389	5739	13152	6471	4348	10608	2160	3989	1173	7730	3148
9193	6819	568	2973	9501	5390	9575	915	11388	10685	2104	1133	11495	11984	12717	4107	7120	440	7998	6915	4857	10583
8633	9450	7276	12675	11645	4607	9251	2313	540	9495	6134	4066	2900	5125	2058	2434	3139	2719	8619	8484	7960	10854
3556	4757	10003	820	5324	5614	8700	6283	8993	7473	10822	8585	1029	10891	2523	13259	364	11334	3598	12252	5622	5258
6748	4392	10688	11993	6190	10711	10750	12943	1107	7130	11439	6423	7548	7221	10876	4227	6238	9490	12199	4454	10993	7164
7923	2376	8156	10504	1761	5117	1457	2024	13299	3992	13091	8085	4819	11171	5733	8152	11335	12387	5572	4628	3828	7782
678	4250	3825	5209	3800	6885	3708	6282	6921	5413	11313	9076	2954	4988	8824	13105	4694	1736	13258	9797	13233	10931
11852	5993	4550	10383	10843	12727	258	1768	5712	4097	6612	262	5904	1635	2940	4727	10455	4788	3327	2592	7010	6905
7796	13288	110	2186	8329	4572	13093	2916	3853	11424	11515	5323	4413	4749	394	1460	6350	2547	7309	1106	3438	5854
9219	4307	12446	6133	12081	3745	10958	1979	12570	9082	5432	4344	7015	3118	7415	6209	2530	7344	7246	8783	1430	12570
273	5444	576	5530	7843	3196	10659	9621	2261	4962	6941	846	12095	4632	11028	4293	4812	547	2295	6478	7761	5238
3067	10320	10387	10766	7025	21	1554	9503	12001	4604	3332	5242	7073	6358	7691	3683	6364	12526	13008	6650	2260	6927
4807	9644	3873	12047	11256	6985	4795	2032	6494	11677	3734	7248	7293	10192	7582	1413	8323	1298	12297	12693	1770	1031
9445	6115	9710	5155	4235	67	8976	1225	6713	92	12405	890	2939	12401	8013	3713	6072	6210	8188	1051	9837	3571
10634	3686	4633	5718	8524	9545	8601	2983	13007	7595	9596	9879	4362	12654	1813	8481	13092	2993	2624	166	13114	697
2560	4318	9426	3822	11230	5416	3967	1731	5310	3952	2581	6654	7266	12747	6285	9163	80	6789	12784	7735	11794	11760
6391	8327	5528	11041	1748	12144	12071	8085	8390	3301	8349	1215	128	1209	5671	9223	12002	1981	10646	6396	6473	1569
8923	8685	894	1464	10985	12528	8401	4475	4258	2850	2194	7420	8362	13121	12667	98	6121	3007	2635	9265	5868	6814
1613	7377	7224	7358	1618	7740	7397	294	4969	546	12942	2203	1828	2371	8171	10969	8326	2941	486	8145	9904	13198
1605	9263	4515	4855	1137	5903	880	4857	2280	1368	12290	11963	70	12111	11219	9420	6908	7345	11890	6416	11526	4343
11619	4331	8565	7478	3095	6905	6859	10730	9584	2770	9327	327	8937	10457	10990	8557	7014	6213	7698	7843	2536	4644
2655	1828	3170	1133	5764	8846	8332	7006	12361	13141	9222	12274	5520	7880	6100	8758	5976	7966	7114	12572	1494	3904
12866	2263	3661	9237	4402	783	3803	2559	4396	1316	5405	863	3773	7430	1188	3818	2674	583	11024	6457	368	4588
12656	6033	2053	999	99	6154	4324	337	7457	2354	1686	5102	6251	12418	8456	2010	8474	1598	2844	9385	3361	12944
11746	7388	3201	2525	6265	10978	9941	2313	7091	12005	6994	12930	4337	8618	12732	2026	3915	358	7126	2055	7592	3973
11190	1528	8905	12829	4459	5475	12728	4600	4459	12932	1388	8277	5666	8686	12402	6004	3476	8319	8314	1592	1694	1805
305	8845	2898	6202	144	1098	3880	3719	5617	4114	12569	4165	11542	3952	125	3330	11769	3679	1475	2223	912	8068
712	7676	1175	10450	5904	252	5928	7046	3578	6349	7492	1658	520	12606	739	12836	6779	2800	11743	4366	11742	5513
11084	9372	7094	714	4578	2885	730	4971	4369	1166	5391	6986	4313	13013	2485	6390	12698	12713	3378	11424	11437	6328
3796	12539	1092	8247	11468	2638	7670	11675	6338	13332	11513	8623	1106	3555	1772	533	10688	4998	8600	10160	7735	5479
2030	4762	4553	4470	3286	12327	13108	767	2592	5904	9570	928	2641	6561	4413	10850	9473	3534	12002	10284	12150	12293
13174	7	3217	4144	9968	11532	7718	12424	1828	9693	6261	558	9384	12370	4583	1729	4508	8873	4528	12488	9516	8212
10	12954	13174	7237	5560	993	384	13272	5496	12867	9409	12471	10238	5851	3823	11971	12004	9039	6631	3865	9867	10412
