0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
15261	8160	14619	14822	12931	2253	9571	3503	631	12607	14033	6912	12859	8621	10180	2467	12160	13283	18975	9515	3181	17773	8035
657	4475	18881	10571	10163	10037	15606	1591	7071	1377	487	2722	9495	8812	15728	11570	12046	17472	7414	433	18009	14768	14405
13675	10005	277	7775	12734	3421	9889	17833	16416	7173	1423	16495	5542	12740	6538	18670	11985	16941	3922	2403	19282	17921	19053
2788	8042	4424	14642	2345	7405	16507	11684	19364	250	10741	13875	18285	5959	5392	3600	16489	12565	439	18093	18104	6921	6271
1944	10952	12073	11260	150	10466	12392	2877	18365	14305	8495	14990	13509	4146	10171	1444	13962	17571	15904	3857	15730	5583	7082
10066	12567	8627	2475	1499	10463	6275	9105	13250	10589	3350	16940	14980	14577	11561	13078	12272	860	15205	14022	5518	12530	15415
3549	13464	1884	2072	18929	14194	7578	12484	19161	17534	19699	7955	1770	13461	12293	714	8488	594	2977	10842	7781	5722	12397
5769	13564	4137	5154	18353	13991	3657	5093	6888	4923	14487	148	4913	6394	6999	15702	14510	5699	15885	17096	8361	5062	5344
4844	18560	10157	2035	16129	17011	18855	16726	17238	24	6328	134	795	4817	2542	5637	12400	1666	15553	11215	6880	10484	8175
7566	589	8949	2463	4478	10198	14971	7565	11334	6344	18466	16246	3136	5158	8693	4006	2320	13831	14500	13697	5391	392	1594
9839	15416	161	7733	18433	3499	17411	8671	11730	11925	11314	3690	3530	4042	15660	7816	16702	14446	219	11582	10749	9891	6031
356	6079	18564	18421	6941	14826	6089	15707	11519	14801	19558	2956	6392	5395	17303	9412	15173	8650	19030	17048	4743	9008	3370
3742	10752	3183	5495	12309	18816	12981	13234	16067	3889	13098	16420	4039	19323	8493	17587	6764	16312	7566	17892	1764	2967	10755
15316	3638	3398	5158	17193	7820	9074	17802	2027	925	6279	6586	12767	18026	14999	18376	8450	1633	19123	931	4297	3308	13462
17620	17332	16038	14881	15686	1189	8923	14661	7384	16985	5486	17693	9690	2863	10942	247	19327	18312	6456	6348	17815	4666	19483
11151	5569	4021	7773	9045	715	8776	7406	11313	4612	5292	11124	6733	15643	14324	17810	11341	7618	6087	4778	1606	14293	13904
14378	19332	1654	6966	15518	3803	1099	10187	10516	18013	12465	11254	7832	14825	9639	11015	5479	11080	6367	12377	5934	13529	2519
13540	2675	1604	1181	19017	8195	12314	4776	11628	17309	188	11961	3462	1672	18473	1368	7668	12831	8996	10316	10309	3899	15689
9198	19044	12947	18612	7281	16927	17422	11966	9204	10494	18246	10138	9955	12666	18373	10194	6109	9616	4297	9278	10455	16506	15429
9543	15220	7104	127	19445	15224	11891	1704	2677	10140	19359	591	12083	8832	5896	2153	19628	10914	9876	15782	13520	10841	11972
19110	9833	17992	966	6017	6022	17106	19558	15639	3152	12093	18647	12460	15311	15073	12130	18706	12163	7207	14215	16641	300	4544
16602	1590	15076	15450	18192	16922	686	8215	19355	10169	5854	11765	18835	18653	10647	12624	19124	6985	14207	9566	10217	9981	9627
7027	4395	14633	5246	11953	19368	14811	11330	18843	16396	15025	18834	4851	5869	11348	14924	12511	2636	11192	10109	6907	16836	9548
19066	13814	1996	17743	10457	1847	1256	14238	18795	2910	4719	13091	5097	4830	11769	5430	9716	5168	2526	754	18058	5808	6367
7697	17863	10903	2219	17913	17520	15306	18506	16411	12469	16454	13613	4053	9304	9242	15437	14598	11748	16761	11662	5730	4840	19267
7969	7286	9732	8039	8997	9690	9831	663	9727	11015	7866	6529	38	78	6419	218	9231	8813	10836	11145	1760	6849	15789
8767	9204	7452	14068	18250	8097	12798	1259	10655	4247	10334	8312	14403	10861	18070	18298	11477	16188	11682	6302	15676	7401	14421
3936	1924	19668	9623	11732	16597	3150	681	1014	14848	2321	1805	5989	15922	13952	16488	14917	19233	6849	4916	18836	15464	14196
7692	8995	2279	7326	6296	8090	343	19128	2699	11448	19697	2385	5646	12549	18167	11144	11766	9031	14693	11494	4371	17509	4938
4535	9736	14491	4590	8138	16147	19629	340	7960	8199	10601	1400	1174	18968	18705	14207	14628	18075	14777	2020	15450	13553	19020
15792	3949	8758	5278	16169	1195	4661	275	7970	5948	13677	16018	12354	1322	10256	14571	12322	14873	2378	2717	17482	13674	8252
6647	14051	15394	11516	4610	9210	12403	7495	1831	9806	18488	12088	6001	12864	3504	16018	6459	14642	8376	6083	17388	15746	10973
11981	14251	4154	12494	19512	17595	3400	16366	3955	3694	8920	17062	2900	13579	16522	5053	16948	12984	19493	6991	13502	7364	12186
53	18568	9527	18364	6521	16253	14379	3745	15237	12920	14954	17191	7861	13687	7458	19387	4477	9830	9418	545	14742	18414	7959
1263	749	11342	19647	2037	14909	10988	3007	16473	18052	10252	3501	13720	2193	9179	13690	14389	6835	6233	3337	12905	13895	4150
11356	6417	12406	9822	6157	7293	9581	5525	1556	15671	13075	10082	18077	9926	5476	18699	1957	5930	4537	5320	6697	12562	4217
16022	5908	5774	14584	2584	18463	19290	4116	9946	16159	12536	10757	2629	6925	5030	5185	15965	10618	15100	17070	3023	8671	7274
17546	10817	15930	3296	17261	6336	11159	12773	17493	9118	8956	6167	13758	15839	3173	1481	10272	9562	17242	8366	8713	12102	1370
4805	17237	9302	822	3206	12654	3557	13251	12457	5122	13264	5046	9287	18150	3655	10272	11414	10338	1113	2713	7460	8592	9132
13282	4251	9155	11739	18668	972	11026	4530	6660	4263	6322	9493	12811	4916	1676	17208	1539	10787	1311	4122	725	4688	2043
1925	10126	1655	15169	10507	14675	8882	11373	5597	7633	254	7821	8713	7829	14256	7222	10615	7863	8555	16009	13058	6854	14803
6842	11528	12488	13191	58	2950	15832	4371	14508	2391	5474	18946	16566	14840	146	10068	5144	8377	12991	17336	3253	6683	3153
8823	6384	16838	17524	461	4246	15826	2026	14447	19290	13128	674	16752	3746	6292	5576	16585	4402	15197	1960	8763	2634	8266
16362	13699	1387	6782	3967	11750	3656	13258	14547	14009	8544	5395	446	18133	6802	5956	1532	2908	15904	16328	9885	353	5852
17800	16969	2304	4202	1696	7407	9928	6915	9029	5220	3279	10195	13707	3821	15437	13837	11049	5050	13717	705	1940	16970	7765
18600	7530	8618	853	7357	8782	19453	5468	9596	7862	13576	16291	1934	12935	7659	16124	17995	268	17276	9161	9972	14332	8573
19577	1756	19543	6657	11773	19037	4105	380	14454	10980	17333	16186	9459	8042	14323	16726	2593	1152	13443	16393	17491	12772	12466
8087	13850	15779	4020	8632	3314	15064	5940	14206	2472	10968	603	12023	4253	14618	1914	4872	722	16595	19573	2971	4833	4120
430	12810	11986	14605	10099	17798	16610	4651	1883	10266	14402	5972	2717	10143	6600	17830	5864	13577	19636	1958	18945	15635	2803
7381	5314	12756	18067	6571	5312	17353	12426	16756	3532	10618	19322	17299	1736	15526	3356	16556	2470	13087	19238	3840	301	335
18654	6436	4166	447	18715	10650	6767	4416	11296	9291	1851	11280	15723	1861	18108	8510	5882	14262	19533	11085	3335	6944	9111
19258	18958	2691	18745	19406	5575	15589	5658	10229	17657	17084	9033	13317	9872	446	1776	7793	1934	5049	15790	4921	14072	8497
8673	9504	3750	5950	7149	2107	9906	7045	440	13593	6930	17228	6878	5277	15890	1882	1437	6812	10043	2952	3694	12942	18227
19554	10244	16377	11472	16542	18159	12550	15497	1614	11728	6301	3874	863	11306	12985	6699	18070	11753	6798	16015	6549	5110	5546
13930	13099	11195	3713	15625	10799	9390	408	9900	18961	7088	5616	7736	4332	1916	8654	17703	3499	421	4510	7190	6591	18264
14578	14023	6695	13096	1388	19447	10028	17606	17573	11527	12258	17962	1948	10612	14012	16166	16067	7779	10549	11744	12718	18303	6864
2147	17631	2237	3704	15996	9980	16591	11507	18070	7054	9427	598	4064	7396	3870	3010	14283	11143	8086	15672	3608	322	18949
17548	13917	6117	7873	18733	9733	6281	13049	18479	8976	6318	7304	5052	10985	17232	9019	19399	11195	12390	19244	16981	734	2937
8939	2981	14413	17443	8239	7332	3269	1698	15980	2034	9475	7578	9584	7377	7172	3493	10795	4169	7013	1196	6213	10360	6944
10053	8319	3197	2309	17861	18158	9046	12349	7468	6266	11172	1064	6982	4170	2434	12876	15551	7439	1688	2805	1160	13733	12447
18912	6799	12831	7928	18967	6644	9044	18862	16776	4642	15184	5057	10543	10533	5542	4223	636	17356	9710	1428	13024	12354	920
18330	2849	4402	16678	10980	13927	9548	8328	14603	17627	4593	9263	13663	14806	14983	4204	10442	3548	18669	10339	18662	9124	10883
1893	18948	7547	15187	7375	14013	10341	16399	3571	16297	3587	4875	13941	15773	15281	4065	17883	10713	15238	1371	791	15693	198
19089	3970	9936	10721	13624	12321	8989	6083	16104	5029	17417	9482	17439	3185	3608	18976	12396	5899	4836	10781	9591	9357	11202
18798	14203	18770	2431	4278	6069	8586	3467	19506	19399	5938	12174	12518	10424	1460	5806	15136	18640	7181	17300	16658	18345	12982
5570	5714	1031	9694	12644	7476	16324	17445	494	4043	2305	15232	1026	13697	13180	10477	12267	8421	9778	8018	18013	8450	5131
10727	10767	883	12497	17501	3154	2521	14136	1978	16178	6822	9922	7794	6240	5421	1507	9308	6040	13325	6096	9355	13488	12587
17626	3300	12120	15298	11281	7413	14614	15000	2653	10591	15584	16056	11340	16664	16194	5640	16533	10859	11574	7590	14176	10880	7068
17317	7638	16803	13194	14344	18044	9065	14872	550	11651	12515	17647	253	7555	18684	18933	15969	17912	1000	14356	3910	10407	13782
7043	3413	906	4243	9107	18158	14635	18845	7588	2130	15776	15330	12992	18118	2170	18706	11636	18700	7570	13006	3191	13733	16407
18421	14901	13416	4859	3350	9253	6247	6204	16721	8526	3683	11193	16774	19	4704	18280	3736	17969	9198	1538	3176	129	14341
17978	5925	10493	18902	8777	12502	11781	9222	850	333	10468	16682	8017	529	5683	895	16269	17396	6154	4763	13721	12731	1747
13969	14548	11173	11518	11067	15793	8656	10713	14695	10091	10449	14394	18459	2596	13466	19509	8176	8193	17593	6904	9413	8996	13123
401	3930	616	3661	4529	13404	16960	757	15380	15018	6028	18527	6015	14033	18451	1438	8361	11933	9478	14287	5631	16707	18337
7821	10533	13190	8429	15059	1127	12759	17210	6975	15987	12987	16584	14839	1205	16853	7531	3893	5086	13669	16755	4298	19105	19632
13562	9136	4594	5787	14821	18882	16209	10759	10114	18736	14173	12285	4086	16141	12921	10496	13179	8154	8601	7805	15067	6853	17066
18816	17598	6684	5864	843	16825	16572	3086	3156	2536	12339	830	9898	7188	16164	118	10238	10142	7268	11570	3333	10722	2919
9600	3016	12632	15155	14006	13005	13967	154	15645	9463	16330	5716	11183	7736	18803	5511	9058	3066	15186	17974	15650	15758	16454
11687	6051	655	2434	14264	13266	13481	9916	18364	12446	7299	1150	407	4101	5630	5617	19274	11731	4965	16160	15371	15841	10378
3552	8493	6477	7649	55	17916	6350	4251	19500	2507	17224	18517	13141	6192	15470	13646	12997	9230	9494	6847	3683	10572	14839
15872	2192	5372	8732	19638	3190	6645	16905	15910	186	11918	16366	6696	11881	12423	4729	5665	19170	1099	16514	16975	15559	13380
12996	9131	6545	530	17535	2802	8520	19145	15582	11015	10160	2967	7388	10939	14346	19171	19489	1001	7320	13579	5237	2896	7573
19007	667	18666	6845	15011	10433	2249	5810	3675	15053	10069	5941	14059	7922	4438	6429	8430	17931	1401	15755	14698	19591	6031
10892	15544	7607	9351	4369	1394	17547	3428	12990	15983	10188	19052	6154	2288	19624	5312	17565	16450	12527	832	10680	5337	2862
2544	14893	17837	19364	2216	10072	10216	10853	18411	10997	5867	6848	17243	13462	18588	10919	6110	8616	14772	18053	7059	16769	10627
13293	19421	1631	9308	3450	9412	1154	3903	2793	9969	4064	11753	16642	17431	5345	14864	3208	16568	10030	5839	17977	5541	18407
17256	6694	17009	5925	9027	8894	2276	7794	11863	11382	10362	14524	13891	1799	3875	15305	2269	19236	17281	5922	5642	16070	7892
17595	2055	136	17606	11816	14537	7704	15990	19249	19698	7823	9249	6838	10804	17852	15062	7675	4887	8577	9010	151	5704	1245
7417	14972	18598	10857	16864	5474	1515	2658	13591	16788	4168	8558	15370	2283	13570	1566	4896	10142	14384	1799	2839	10279	12146
4414	11480	350	9749	16361	7172	427	2877	16898	7326	8824	1195	4916	19709	2446	14708	16338	9969	14532	3419	19272	4609	541
15562	1482	17120	6048	2838	19320	6134	8572	18536	3819	11451	7533	19370	470	6339	18848	4923	18317	10189	2962	17482	19155	15811
1168	16899	11567	18292	5104	2017	852	14458	13685	16484	12905	889	8627	18416	2808	5725	4344	13698	6457	11972	17970	8033	17934
1200	12172	15300	13529	5327	857	8618	6628	18632	10110	15619	7538	9	16356	927	1950	7412	18373	2940	9072	19577	8704	12364
18104	12163	14219	15278	986	6953	13922	14259	11940	11198	6081	15322	10471	5936	2138	4767	12149	1855	8292	16771	6882	3055	7631
4846	7924	6626	14828	3986	14656	49	9006	4125	1812	6807	12425	2937	4484	18065	2688	10319	8568	1846	19686	18182	14248	7948
17747	17126	13905	2751	9788	19249	10961	1187	1773	8729	11109	6791	11374	6907	10767	2360	11765	18584	1121	1606	18153	15447	18557
8627	7588	11186	10489	5186	2511	10107	3157	13860	15320	3309	2549	11655	18349	1917	3695	10870	591	13710	16967	3410	6034	13836
14050	18684	6290	14452	6012	11311	12205	10051	8744	13234	12951	13039	6228	3950	2975	4354	15653	6801	7325	106	15123	1451	9542
18165	5616	16986	10767	16585	17677	167	15962	7638	19019	8262	16863	18348	11910	18303	15465	2052	7374	19243	1594	16488	5792	13693
16007	14416	15072	1034	6457	3738	14839	13330	17645	17935	14747	8047	12454	13445	18362	17877	1998	4609	3352	11693	3138	13497	17842
9717	474	7995	8742	16294	5877	5792	876	10524	15925	8639	14477	11348	11907	15979	4481	10529	12476	12135	7092	16636	694	10945
5017	1685	12274	9928	16994	9563	19395	7494	9699	4647	1000	11516	3039	9900	16615	18337	11874	15391	12655	247	17865	101	11749
18767	17291	4091	5935	1094	5663	18343	14181	9224	9635	10435	5666	18505	18321	6023	6220	3062	4202	4187	9924	5669	6272	4911
4961	4536	14443	16316	10030	15647	322	11312	14258	4939	19578	8294	730	9339	3807	3609	18567	11362	10030	2691	4002	12201	6376
13506	6665	12265	5770	16045	8630	16330	9335	12176	8612	16256	3654	9643	13583	6569	9668	14193	18328	15028	15055	14821	3242	1624
8930	3676	5530	16460	364	12979	7944	11326	5291	10760	3828	8098	17906	1488	7127	11637	4078	18065	6199	8295	10213	5373	17624
10120	11422	15735	539	874	2517	11031	14498	7728	5739	1699	15229	14815	1544	13714	13283	11789	14160	11307	19148	14100	16676	15385
13804	504	12233	11181	12466	1730	10415	6312	18886	2612	4705	1417	8239	13874	10197	676	18054	17813	6885	5839	5863	18915	6184
13940	5587	6810	10314	6516	19165	10469	5822	3813	17314	15091	14912	920	7664	15557	19569	5781	2992	3001	5310	3112	4371	5581
15371	18449	17999	3157	9372	4255	10415	14399	6611	9311	4708	1981	14514	16230	7526	4066	12289	1147	14239	17014	17244	10960	5667
2275	1590	7274	14490	15431	13631	12937	1051	17808	12636	13405	3138	17898	8163	2191	5323	9655	11750	16763	12302	11635	10115	13495
11821	6818	7440	9588	17259	11615	2291	5036	19511	9890	8313	127	15827	2725	14426	425	10293	10995	6690	7853	41	4713	8023
17270	2726	3299	11860	18689	14380	5422	14450	8429	4433	11209	10000	13466	8946	4614	18227	5404	17357	19267	9124	9925	6963	2187
4094	393	10868	6044	5559	12052	6570	1725	12270	848	18840	13947	12093	12949	19011	16247	13075	6448	16781	16269	16686	18821	7368
16552	14808	5934	17851	12680	17225	8990	10491	8882	7800	6314	1744	9396	17065	18796	3726	441	14136	4495	7742	999	17238	7629
3967	4614	1994	13687	16171	9482	19589	2094	6836	5917	13735	11595	3602	1400	5932	5317	6019	8534	13558	19297	3273	9083	11623
15775	10798	7491	8126	13704	1474	13379	8067	2765	13837	12181	15184	53	13864	16	1274	14317	18460	11207	15931	6418	19375	18261
8807	6603	3325	19123	762	12164	12527	4650	11934	12772	5316	15678	15400	16835	4330	1898	18456	2917	9541	1403	1068	5734	4273
16402	7663	14649	7554	16250	15807	16595	3393	18599	18028	10581	17030	12642	11741	18449	7122	13612	13952	13269	4068	2881	1896	15925
10794	11516	2106	2037	6611	15017	17706	3581	487	2549	14107	10848	5812	15090	17668	19207	17099	3453	16573	17542	2535	19558	12557
4100	7624	11879	6184	12397	4888	5320	9117	5618	10374	9170	16647	9834	4603	2096	11148	3401	7392	2398	2878	16461	333	11430
5471	688	9640	1684	7122	250	1791	14080	10021	17711	18995	1477	835	11258	11609	14747	17977	14399	425	2247	6337	8522	14292
11167	3346	9001	13453	17890	15660	18792	777	17890	3905	2824	9393	8989	7924	18207	10920	277	8603	8706	12697	15306	13828	12494
6936	17407	6614	15346	19031	11262	8253	4599	6556	18421	10680	8552	15486	4363	7554	17861	1038	19474	3992	19427	13127	15089	5960
18715	12295	10504	3468	4212	682	18118	8735	2833	2342	19120	12892	7840	10921	14284	11048	10432	4548	9721	16369	828	7879	10549
18529	16050	12782	5931	6911	4059	16353	10840	7667	11545	9723	17157	3733	18728	754	7020	10227	12024	5195	3817	1398	2296	7964
17342	9476	5461	13181	13569	4024	4252	12777	16031	16894	15567	11872	8377	288	16576	8146	14223	2677	5157	18865	17301	5775	19078
10219	19150	2656	17282	18237	4803	2030	13532	4833	603	9207	2852	2249	4766	6129	8152	7438	5941	13503	13289	9975	7634	13633
19685	12600	11595	13135	7150	8552	14208	6851	1503	4021	16634	7384	19012	9109	11447	3346	16941	2991	10537	12621	18076	6322	18919
463	8987	18442	15831	17100	19096	10819	14058	9438	15507	13582	4276	6268	8263	17132	3617	9281	13422	10148	10291	16151	2133	12858
5129	11434	16034	9649	7418	15134	12424	10934	14502	9826	68	11712	181	6616	16063	7471	3909	7593	12296	6312	8994	10339	16514
7496	14692	15364	445	15022	11901	11252	18605	642	2916	2437	13273	1844	9819	18149	7038	19261	12605	15191	15427	4831	2545	1863
7135	9796	3568	9442	18594	11045	12912	16611	7095	979	4015	14597	13952	11019	17581	15212	14211	3492	4601	3858	9906	4103	18381
2354	3788	2066	18402	13492	1473	3141	1218	506	2444	18538	19493	2634	17394	8503	11603	16547	4135	9539	8720	8005	7479	17975
297	1769	7564	13355	4283	18343	5917	8467	3645	7233	3731	15676	4698	18191	5993	1473	16978	10970	1964	7932	8791	16120	6278
9852	963	18855	15170	7011	1296	6592	15043	12580	420	2782	6365	1945	6426	5263	17060	1588	2080	12341	1257	16121	1573	18049
7286	1108	15860	804	7517	8369	18759	19180	6731	6100	7153	13980	7702	9936	18392	6931	14390	5488	17015	18809	14873	8429	8802
19024	7207	10542	4016	15886	12011	19097	691	12643	10815	16013	16251	8109	8922	4987	7055	2678	10948	17592	3460	7878	14280	10210
9195	16904	10213	11954	13245	2800	15134	4527	10198	10525	3468	14317	11674	7001	8270	7985	3206	3179	15088	8078	8227	17986	7612
9239	18087	7884	426	15453	19518	13097	15241	17005	2402	13609	1300	18653	995	17813	7355	3895	9160	7663	10804	3006	12841	10670
11111	481	16197	6178	7056	11797	3666	9805	13452	2741	7109	19418	3439	8893	17573	16814	11271	5764	4678	17351	14595	3716	10565
3429	17884	2084	11483	11893	8880	2870	7399	9690	16159	8360	5883	16313	17209	7217	6604	12882	8850	7472	16818	10710	13380	3841
17306	17638	365	10998	7533	5821	4454	16747	3840	3782	12009	3067	19246	5810	18012	13766	18629	2505	12861	10984	5959	8654	8738
4989	9119	13300	3956	4512	5040	5379	19460	16733	18893	7084	4101	5338	17326	2291	15389	13690	10898	1279	5157	14154	647	11508
5690	10902	15969	16764	4815	17202	3788	12214	12932	16839	8431	3884	796	11023	6325	1266	9890	484	8581	18422	9667	3713	6820
10321	14008	9827	13927	12324	1280	956	19422	6452	12218	8507	11010	4035	1569	17567	19485	8080	12718	4480	672	693	7952	13983
17176	3738	14282	1264	2937	17092	19446	11043	463	7094	2002	10852	3348	13488	19419	9313	4817	1818	2355	17194	5661	3974	7642
7853	1848	6285	18752	12201	1642	5747	10657	4546	8297	10251	15830	16028	17711	15107	9653	18919	13112	18376	10654	6956	17938	18350
14738	5234	4901	3578	18595	1665	14806	17309	33	16462	17389	17041	2709	8532	3248	19025	4775	5406	1238	3253	4023	7075	6557
13888	5556	3767	8862	15286	957	9917	11201	12088	13316	7473	17080	12455	13173	9176	14826	353	8179	10289	584	6872	388	19297
17510	2638	445	14487	5342	5063	1941	13613	14660	9011	17618	2137	7881	15348	11581	19312	4256	1753	6929	7533	1841	2363	12531
10245	12047	17750	11758	8880	6114	5973	19479	5123	18262	8104	14480	3011	1265	14957	3989	18868	10968	14199	10876	412	1270	4059
3446	8329	16511	13689	11167	6882	6102	14828	849	15963	17503	5520	17333	11643	11198	7146	780	10115	17626	10471	16956	171	7052
7542	8007	15821	13930	8294	13322	19667	5783	15440	17243	11666	10888	4101	14771	14481	9577	14247	6614	16218	16697	15592	9405	7235
15443	12601	13657	18073	17694	2452	11366	8139	12060	17866	17722	9823	12169	9108	7984	1920	8805	16016	12890	2513	15959	3421	9037
