0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
38	3092	779	4182	4644	9036	11033	3486	1642	3017	1836	11015	3994	2873	2827	10601	479	1114	6419	8197	9591	8817	1426	9369
7687	2504	5766	2520	5521	10020	7397	10050	3156	729	5503	9621	3310	2845	5176	4885	10701	9904	34	2532	2293	5173	3594	7607
7785	6167	1557	8102	7075	7013	6572	7462	3795	3770	1275	10382	2032	197	2074	2848	3691	8375	2155	2860	6251	1351	9312	9369
1238	10403	1801	6615	223	3220	10859	11001	7149	9276	6908	6199	5408	3189	279	1100	11115	289	10114	3528	3894	5020	4041	7743
10520	6419	2791	1586	3408	3482	4065	7046	5959	2854	525	3414	1495	1767	6543	5195	10655	10900	3245	9073	9738	6806	999	9948
8799	1699	4154	3336	782	4463	541	1918	10341	7298	101	6658	6493	6157	8105	6848	2144	678	10399	7	6698	5215	3385	1804
9107	1357	594	1269	4807	2022	875	7500	3709	8635	299	6106	2696	316	2485	20	9017	10649	187	3918	3863	10079	7343	445
8033	6696	9266	5691	2804	736	6118	4853	6562	9576	9046	9693	3256	1889	1345	9414	4673	3674	8253	4437	1759	4901	8265	9741
5009	9417	737	806	4663	966	1971	4222	3412	7251	11008	8461	6475	7682	2317	2630	7899	5533	10478	983	1863	2012	2663	259
6975	274	2460	4471	3747	3930	2754	5595	5465	6607	476	7243	214	1865	8926	6873	5922	6452	3920	3425	2546	4528	10893	10069
2409	7099	5551	1309	3779	371	9561	8226	1728	6029	739	8322	4310	2866	3548	8970	10132	7120	7629	9911	2776	7222	9086	6727
9823	1433	7795	155	10057	7285	7535	6302	8071	10422	8412	8848	1289	2401	4826	4111	2638	7913	7030	11001	5499	7803	4289	1104
526	6154	3255	6331	7876	6983	10388	2254	5059	4406	7012	7340	8958	3282	9151	1680	10861	2516	8779	2688	3579	2751	8988	8292
5059	4303	119	420	8138	5452	7476	10809	7953	2151	9402	10669	7330	8307	4557	4518	10822	8354	3098	3268	7492	5797	7225	6448
6771	1670	6469	1234	8634	7557	9117	1222	7188	9777	5055	3801	4836	1957	3625	6212	5036	2554	3100	149	10021	5563	10972	2315
9588	3841	4532	4821	3161	2723	7387	4877	9555	1486	538	9167	7657	10411	4161	8136	3773	3099	9780	4807	4658	1638	6182	3520
4133	6290	7084	572	6303	3456	421	10865	9341	1965	6196	7042	6685	1759	7759	8720	3178	6735	889	10549	8766	6474	2096	3008
2253	5237	6128	9315	6898	6047	10411	54	3162	8341	5988	10539	5755	7785	39	752	2081	2726	10825	8913	2468	11088	387	5668
3913	4716	9683	2929	9007	8726	4013	2245	8406	5557	3068	4663	7928	3994	8390	3784	4993	3311	1905	3279	9133	2106	2857	8754
1737	9679	5458	10844	4226	3846	3098	4511	2951	9422	672	10147	3748	4364	4768	762	4926	1383	1433	5885	6310	336	4433	631
3960	3045	8101	9675	1830	5077	9582	6576	10430	7537	4759	1036	6922	10513	6270	5625	1017	4797	6874	9071	8757	162	599	1433
5578	9505	6277	2489	916	2048	1103	6999	6740	38	4840	4561	1339	5534	1969	856	5904	186	3427	5557	472	6942	6992	5993
926	9818	7982	2108	4869	816	5261	5494	3332	6764	766	3089	9251	601	10796	9448	7032	2667	10851	1548	3222	3456	3072	3902
7848	9959	6058	6859	10742	900	807	10276	7121	7083	4893	4612	740	6080	3082	7031	10695	11102	4327	3371	9664	1918	7554	9597
124	1449	8110	6334	1038	5296	5612	5308	4142	11112	10845	10278	4675	5587	9839	10736	8887	2390	6088	10842	9353	8765	2920	9694
7618	2345	2365	9012	6608	1975	9669	7320	10311	9462	6509	5953	1150	7166	2255	7569	1430	1687	6976	4470	7134	5819	6551	11094
3501	2277	4291	3356	9514	2285	556	14	4376	4760	805	57	4210	2855	9707	716	3359	9740	1239	7353	423	10941	10895	9367
10403	3735	10635	6247	1181	10647	1176	5793	2418	8365	1592	4704	5791	4642	10155	702	10031	8855	10180	8632	9332	8949	7500	6739
9235	6387	9019	6613	10022	6322	6938	6771	342	8612	1746	6867	7066	8593	5349	5618	7936	2048	322	8778	4684	930	9270	1888
4518	10067	3395	10851	1050	3267	5637	6825	6575	1510	6779	4551	3977	1793	3113	3979	4044	2774	7851	2767	7840	5160	8939	6321
11092	523	10697	596	450	8130	4550	10394	4299	9550	7249	7185	1449	1186	10388	554	7118	6014	8462	1073	3124	7265	9042	3820
5369	2183	5558	7175	2993	4375	3928	2892	4103	9163	10611	4976	9820	2414	3833	9787	9758	8607	2894	9134	6225	4094	7832	9093
11078	4551	9200	8829	4184	5994	5543	6398	5176	6923	9067	4071	6605	10979	4443	2352	7620	5330	3933	6722	5295	1892	6938	680
9176	4875	10242	9972	407	2322	3837	10704	295	8728	5126	718	1397	474	888	9581	6882	4510	8811	3378	2124	4945	4848	9716
9308	7921	9117	2646	7370	7844	8158	7297	2341	8492	5779	6199	4987	9643	7531	8837	170	2706	7860	2350	10854	5521	6932	3194
2	9110	4933	7284	3940	2084	8228	1238	7513	5313	8993	6701	8627	10513	8405	3327	9382	5113	6516	8747	2261	9433	8541	1419
7853	6424	9068	6699	10473	3428	10607	10198	10679	7073	9024	11119	9099	1072	8472	2397	4759	3000	6754	2903	10618	9135	10951	10731
7789	8252	4644	9003	8856	3105	8814	292	7924	3718	8660	7269	5307	6465	10407	4150	6758	7622	1926	7785	4765	683	8315	6646
1856	1805	8690	1306	465	1445	1319	4516	6870	10578	1573	9876	5563	1615	7611	8211	4924	2455	2458	8213	2425	10794	8593	549
8520	2873	540	2125	3670	730	3908	9061	7403	10135	5934	5086	2109	5580	7353	10081	695	7655	5178	10490	9578	2801	7118	9644
6705	4291	4624	600	11007	4078	1690	1993	4636	6688	5585	3634	4841	7783	8331	10400	375	4192	1663	3436	10381	6692	10457	6925
3813	9400	9279	3183	3644	956	11097	5459	2455	9209	553	8308	7636	4768	7929	5016	7155	3798	6039	8601	8619	1135	3226	6990
2971	10974	6666	10201	4306	9471	4746	10225	9433	693	2618	7337	10652	2840	10111	8691	549	1157	3961	4016	7708	6516	468	3815
6723	6873	5191	2013	2832	9117	8229	4791	5709	7714	6637	7912	10947	4672	2420	9608	10688	10485	3197	1546	4490	7187	547	7864
7849	9817	7980	8388	9230	7251	5134	8685	9484	1570	10043	6252	3084	388	979	8811	3196	3492	269	3618	7954	7921	4547	8936
1280	6707	7564	10737	1778	5585	5594	3367	339	10440	8435	8745	8632	7636	11108	4638	811	8755	906	2713	9758	3084	505	6541
1176	9850	8875	8252	1256	3862	986	6365	5007	340	5130	1288	4948	4316	1594	8939	464	5704	9404	10710	6594	359	2347	10839
7805	7725	2795	4850	1944	8136	9918	10353	8706	4384	7622	5329	6109	4696	11073	11055	1241	1672	3999	3699	3879	5585	4218	8302
5684	1655	977	4814	10875	1421	9514	1475	1111	8733	2408	1461	1191	1631	9857	6511	9846	10170	10919	11088	9733	3653	9826	5535
4327	10930	7536	8111	3323	8219	4277	6699	2463	8716	833	8863	1090	1622	6337	10803	5796	7552	9109	9883	8260	1819	6718	1299
2767	3819	3375	652	8477	3049	5692	9972	3254	10210	2365	139	10189	2304	6756	7019	440	9822	9612	1140	8389	3707	8775	3267
3423	8851	1801	5385	7832	4817	4203	7840	8185	8704	10561	3519	3362	4425	10183	10280	6396	3818	9505	10564	1725	4531	3935	7515
9356	866	9897	3978	5996	1096	4054	7513	6630	6265	9335	5986	5822	1545	9286	2529	2984	5597	3084	3779	2129	6070	8229	1857
1847	5086	4975	1683	6219	9222	3378	7880	601	4691	5731	7559	4390	6854	9277	2239	328	10385	8855	3080	6353	5735	8240	8304
10759	7915	9659	5138	1316	3373	5906	6521	3852	7426	3202	8033	10417	6277	6402	10215	9751	6447	5911	9090	6481	9961	3606	58
1898	5855	1324	9634	1491	6309	4856	489	9702	3816	3897	4024	4461	4842	6396	3489	9119	906	2331	8467	3595	5054	8544	2595
6567	9793	6350	4314	6193	9503	2635	7255	1929	6317	6080	8767	4092	6698	7639	6525	8531	10004	6641	5385	9791	2557	3847	6734
9133	7570	3478	9324	7626	6661	9748	9877	2167	5561	2507	10647	1968	9146	10591	3942	2968	375	840	10209	4570	10363	1845	3479
9119	8412	9013	8168	6828	9077	8548	3968	9138	7609	1974	2381	6896	5310	10539	1611	9677	4255	5989	8874	7672	3135	11123	151
7551	7916	573	318	4692	9202	43	6652	8377	6635	5627	4421	206	10583	4974	7678	6513	10654	10748	3679	1329	5748	4571	2559
1550	10635	4380	4206	1397	10856	4006	1687	6302	10994	4796	10737	307	476	9272	8255	4491	8478	1824	3296	2118	6359	8580	3106
5243	10327	4463	9314	4616	1624	5540	8892	4789	5399	9355	8794	107	6924	10609	3678	10343	374	5546	2062	377	8433	3818	1920
3525	234	6610	7007	5906	8740	6734	9011	2346	7905	1445	3796	6585	2246	1519	4306	8866	11059	6061	6040	957	1582	10924	8804
2855	1356	3634	7963	3135	10968	3824	4430	4134	5443	7649	8453	601	7590	7607	6753	7560	7159	4009	1005	5486	10933	7490	4664
7035	10590	1096	1622	136	1395	4376	6596	3462	10466	4004	8303	9403	7638	1278	8709	2926	7714	8597	3731	5168	2255	4833	2033
5401	2751	2203	1717	4923	993	9275	2769	10427	279	1708	9923	4466	10958	9969	9276	4731	1495	1163	1557	7191	9215	3656	10135
1136	3726	6669	3157	4588	9369	8510	7771	7622	910	6181	839	2416	9719	10134	8095	28	123	2426	7779	1132	8041	8189	8651
6476	3096	8861	7466	483	3376	6475	6308	6280	8909	2831	9407	3013	4047	1547	9532	6652	7501	3416	9774	2611	8439	10784	1550
10014	9322	8289	4593	2810	2299	8569	10439	380	6128	6900	1935	2390	6780	10911	2961	5745	701	5860	3403	6917	1335	5983	1433
5962	1197	101	7229	1454	9656	386	7193	5566	10235	4407	568	4156	10135	3409	7301	2786	3114	1705	6013	6362	3893	1087	9776
2442	5356	10362	9877	6323	10375	610	1072	1202	8671	10120	6992	3149	2158	9652	6736	5205	5695	3942	4425	11071	2212	3291	4003
8254	2927	9618	344	5917	10685	4811	797	4163	4420	2276	8680	8228	7295	6346	7282	388	2949	491	731	8602	2599	9903	5306
9588	7549	7130	2950	2892	2179	2436	9056	6235	2372	4102	9441	8481	192	1374	844	7339	8898	3585	10135	3559	7915	8942	5459
8587	10583	3146	3072	6128	3138	10566	4210	11049	10125	8853	10384	9930	3761	9053	10978	1146	9106	8806	4932	8379	3155	227	7430
2153	156	2466	3476	4266	1182	9578	10770	4621	2981	758	8031	2245	8055	9146	18	4329	8824	3789	2570	800	8865	357	1283
2766	6500	9619	7432	7953	6967	1797	5019	243	766	3709	8233	2880	2595	2566	3941	10453	8683	7970	6037	4900	237	6112	5149
10979	4048	10898	5496	5762	7628	1948	2956	5475	10776	7015	3830	8561	6758	5200	6228	1851	3028	3273	8771	3924	6045	7175	2138
2838	5396	9266	4160	9532	5993	754	155	5188	9240	4163	1732	1707	10113	549	6456	11035	9987	9995	10420	2624	8381	8629	63
6032	8650	3748	8836	1807	4174	860	4182	7666	10720	879	1836	1162	402	2222	8383	3151	8032	9771	837	3920	9618	8492	3771
4131	2166	911	9695	4801	5555	1686	9432	6748	4258	8749	6343	642	8620	9249	1878	11006	9891	3629	3679	1265	8516	7533	4532
7793	9182	1448	2928	5114	350	328	4704	8276	9895	7367	47	1187	9197	3990	6960	6204	2994	2993	5434	2007	10838	774	929
8691	5596	9787	7000	8758	6453	5752	3021	7605	2212	238	6453	4283	2621	340	4362	2702	663	3774	9216	7420	10335	7659	10293
550	1584	216	5195	8444	6996	10925	4846	6852	8483	6718	10166	5287	8975	110	10754	4059	2581	1014	10351	1444	11091	930	6913
7832	400	10127	2056	4236	5791	342	2624	8721	2279	9672	9168	7107	1728	6999	5065	7254	8756	1001	7866	6861	8375	7495	3221
8554	4144	7129	8277	9395	1314	9756	3836	6361	2051	8673	8394	6262	4454	4514	1802	2278	8685	4767	10357	8289	4961	55	6059
3391	9999	10639	555	82	9935	7229	31	10203	919	10404	7859	2810	740	7607	1098	11094	1218	568	4291	3159	3955	2852	5190
6905	4995	1110	1617	9775	7706	9697	578	5854	5533	8472	3083	2679	9427	3315	9736	1660	3354	4182	6769	3271	5763	5770	203
10316	3941	8832	4905	925	5194	5507	6709	10015	10667	8380	8901	982	7916	8314	9845	10150	1996	3474	8107	843	6889	8892	9239
4662	1986	3171	5593	1452	4040	6720	1326	4878	10500	7513	5130	4644	4630	9879	7426	8387	2322	653	4048	2938	10053	4799	3526
4289	7022	5661	1757	10798	9878	5745	1480	7953	2898	10911	10416	8365	6926	8051	4427	4846	8485	5703	6827	4842	3860	1363	3675
10252	9172	6031	10897	1840	3013	1831	9736	4360	2106	10096	273	4657	8204	3945	92	5371	3351	9550	6618	7361	2328	7609	1369
10375	8091	4671	1168	674	7692	5072	7231	3912	4617	2402	8582	616	7149	6607	2727	7134	6773	2524	8100	3280	7513	538	6299
2530	9711	9080	3399	3158	7257	5557	3456	9386	7970	10746	9474	5512	7313	9061	1047	4044	10562	8751	4036	9408	9069	5447	3432
1623	7302	1998	9337	1645	9009	370	291	5868	6624	3248	8440	1996	9516	4837	1270	4999	198	1646	7469	4143	1993	6353	10771
6924	8554	8154	10319	8343	918	8731	2859	5629	7411	4967	3172	6942	5593	4093	8709	5373	1454	2562	670	11114	156	7801	1695
2149	2754	33	4409	7429	2556	873	1406	3859	763	3113	4914	9076	797	8598	6649	1323	4092	7587	4365	5873	1219	5226	3376
3163	4567	7989	3439	3511	3303	7170	3944	6847	6929	6131	699	8842	8369	5786	1241	33	9609	1691	657	2376	3827	720	3960
6568	10562	440	7487	773	7510	10496	10511	5079	7455	10830	8401	5584	6725	9264	5800	9923	4725	5337	2648	4948	9805	3039	4878
7014	9482	8510	1054	4823	10617	3806	1100	4973	10793	8926	5143	5772	3792	2842	10931	9303	1368	7595	1809	9599	2503	2483	279
2899	3700	4992	9356	7219	2644	5658	3834	193	4240	1986	9488	5576	5310	4858	4532	2749	5940	6200	7736	7554	7827	4418	4363
9874	3553	8484	9631	3270	1323	6597	5976	4442	2746	2223	1662	7019	6395	9230	8148	5653	4415	2007	6163	2670	9324	6283	7768
3785	944	9150	5128	7131	840	1390	6509	5085	4114	840	1036	2346	1972	8531	7210	3627	4486	6744	1193	2377	2981	8890	10951
1331	8197	4326	345	3612	6300	2132	2069	8891	1243	5672	8651	5968	8192	8476	930	2662	9930	4160	4293	3631	857	2075	1132
5178	10773	2164	5092	10921	988	911	2910	6788	706	5094	2538	4425	1042	1469	2127	8518	4404	2904	3194	3282	3921	9562	8672
2494	6973	1467	8844	5165	7119	1574	2857	5714	5208	5276	8760	1552	5192	149	2356	1601	1025	6735	10312	46	2217	3873	7211
9716	6037	10607	7039	10985	158	6804	5338	10539	10981	4071	730	1753	10557	3954	8464	4128	10686	5549	8946	4871	8905	5617	10727
2179	10821	8291	4974	6704	1287	6621	6596	2942	4944	10078	4804	747	2817	7404	380	10831	4754	2435	7020	7830	10654	7579	3473
3489	25	7939	2408	86	1233	10608	9221	6368	7127	3053	7505	4983	3607	7184	5703	10638	10400	3877	5334	6674	6568	5370	49
3254	7737	444	2659	1586	1091	5075	6001	4453	364	4063	9205	10678	1512	9616	9451	1642	1669	1994	6116	4764	8505	860	9348
1141	2757	3732	8569	7084	9705	5178	811	1367	4660	7410	4570	9042	3497	1397	3295	10245	5437	5399	5329	9687	9756	10122	4466
5512	10410	8047	1744	10060	4825	10802	9394	10730	1659	3879	2839	4909	7601	1150	4429	5307	814	1857	11130	9863	4440	5847	2960
270	7963	4473	3714	8073	3212	6865	869	7125	5463	7404	3071	5042	6793	10911	9078	1276	4819	1565	6113	7362	3398	2420	5475
4882	1849	6094	1937	5931	3775	1752	2354	3023	3588	4249	5816	6497	1368	5033	1424	5447	737	4992	3211	917	4569	197	7523
3398	1825	7545	662	9272	7157	1321	3025	7691	8542	5569	10750	10324	1869	1754	1591	6679	8052	231	5282	3046	444	9667	7200
10829	1228	3297	9714	415	5593	3727	2918	1227	918	8900	4539	4275	2855	5327	6947	8247	4813	10700	127	5949	3578	4650	9914
8904	6330	2310	7937	6499	7936	8390	3047	925	6077	8616	7615	654	4113	9204	5872	7049	9457	9654	699	7183	6256	7320	7584
5627	9642	9660	6729	10848	3939	4653	4290	7470	2461	2378	1331	10674	604	3032	4824	5856	8351	950	7709	4110	10151	10864	5866
9084	1748	7697	5175	2648	4480	4876	495	7140	5564	1269	4427	9861	1363	4123	4251	3066	413	3007	2700	7184	11035	5847	460
2175	7120	5564	8286	4879	8678	7727	655	4225	10376	8847	8602	2311	1439	7923	3917	9938	7244	5182	10639	10142	3480	641	2341
3900	6765	7738	9068	2609	7392	8628	7869	2828	6198	8307	8653	588	10743	9159	4917	10693	9563	6090	3385	2859	3841	9189	3429
471	8638	7256	7118	10158	2745	6069	10700	3692	6459	7689	1850	1615	5550	2585	6408	4058	9810	8537	7377	6224	3578	331	9334
8423	6233	4272	5218	7371	1300	1581	537	3251	9193	10150	6949	9288	3655	5879	8158	973	2564	10142	9608	7253	6184	1426	4727
3630	4071	8424	4088	8687	706	5994	331	1524	1030	7716	687	9042	771	2612	6023	10500	3427	6325	8328	6865	8920	9209	6370
5782	8579	7252	2592	1175	4516	4680	4648	6660	9802	5539	9764	2569	947	6930	6119	9498	5704	230	9109	1469	8330	6980	6600
5515	7194	4535	4241	6833	1646	9640	2052	4215	11004	9804	749	3031	3827	3910	2819	10787	2647	1416	2678	4495	4136	9759	10753
3719	1546	2948	1839	9327	2514	8894	2767	4551	9052	6763	9433	9619	3971	1589	8689	6010	2589	6930	3492	8639	9133	6225	8566
8746	9085	7795	8211	9698	6914	8644	5511	10689	194	8697	7305	4514	5877	3025	10456	9851	3845	2321	230	5967	7512	3240	521
3626	5044	6867	2102	9548	3987	2722	6043	9150	5135	5012	5250	10051	2160	5231	9561	1255	10094	3727	9951	3706	3841	6415	5850
7564	7180	7153	3607	2167	743	1846	7615	8571	4715	372	6445	1295	1396	9946	5417	8804	4371	9349	8270	5218	6927	68	429
7703	5883	5413	3674	6900	3685	34	5590	8113	1048	5970	6331	6583	5990	5762	567	6275	9673	7956	8890	6398	2292	6920	10979
7489	3367	2657	9999	5323	4952	8482	9776	3776	88	4733	2785	8876	2019	10512	4409	7902	6320	9561	3258	1542	10384	502	3087
7973	2032	7664	10675	620	388	9976	3147	7446	9416	4252	10982	761	9818	9380	231	1125	6625	3860	9776	7406	10683	4021	7348
5785	10467	2370	9496	10887	2660	3911	4095	5336	2135	4094	9228	4009	2352	6490	6394	8669	690	10101	8577	3680	4722	8784	4672
6964	3806	10500	7628	3823	2325	1344	3051	9091	3200	400	6154	6310	3180	7030	9636	10178	7990	1659	10471	8999	7132	8213	3415
2387	4981	3852	7632	4712	6817	5549	3159	1715	8586	7101	6988	9545	1501	2769	2336	9640	46	3861	10319	9012	3016	2623	6392
6303	1447	4873	1267	7721	7613	2828	4170	2733	8901	4551	2837	7157	1413	7952	5165	7245	10044	6275	7134	5753	7931	3725	8024
7381	5297	3433	8151	2669	8	1755	6762	4425	7983	9800	6390	320	7120	10685	97	414	1629	8914	2027	5034	8522	8391	2543
8011	5272	10750	9033	8296	2002	5403	455	7960	10548	7752	10487	11037	7792	4583	8656	8987	7627	10477	5684	3691	3357	1342	9520
1935	10534	4550	1024	10469	10478	1873	7913	2656	9421	4913	5242	7388	4153	1325	3269	3174	7649	6936	7153	2780	5581	10693	910
4059	540	4324	2073	5295	3538	3363	1412	3514	3903	8631	10450	8902	7074	2339	1721	2375	8883	4361	10063	6523	6908	1520	3237
8867	11057	7230	1046	9389	10834	7873	2945	1222	799	1764	4365	5850	9195	7735	6515	10486	5971	8990	922	82	8784	2572	1170
9199	6572	9753	7646	10207	4188	20	10329	9681	9388	5927	5337	1844	1200	3652	8670	857	6878	3484	7864	2304	2219	386	6102
8433	8815	1819	9332	5198	9	1620	1747	5926	5741	5072	4578	2032	10089	6219	6507	3154	9841	10800	639	7604	455	6839	5339
3525	10644	2221	7610	1696	9956	2563	1672	9867	1078	7650	4210	2686	4060	2783	4021	1402	2440	5477	4858	1357	2824	76	9854
3893	1669	9127	6617	10631	9682	6037	10249	5461	3501	1940	6194	9938	2053	4994	2484	4535	1662	8130	3727	3248	1000	7675	4866
3465	9987	8776	7000	3238	2698	8211	6529	6969	7501	7217	7414	4439	10217	6937	150	9089	6156	4101	5800	1817	8706	3014	2562
9064	5108	10611	9707	2192	2454	10085	4253	6913	6612	8307	4739	7442	5498	8385	6720	1896	253	10431	9244	8318	1232	2096	1682
1231	5079	5795	7199	8196	6656	4773	6550	457	1794	1118	5297	8227	3856	7338	8135	1113	8425	1158	9927	108	9315	8867	11046
10504	543	11009	8172	9081	5528	3593	4759	8272	1063	11020	6712	766	10791	8926	10463	7305	9109	6027	1870	7304	3168	2588	9893
10586	3765	9396	6849	7192	2082	7493	7663	8252	11009	7869	10653	2772	1831	9869	8651	3328	10656	734	1122	3880	10721	4782	1400
4098	8789	2080	1573	8942	237	115	8812	3595	9531	9335	1915	11014	10662	111	8645	11010	7537	7699	9992	5018	10521	6790	10251
5980	7091	9896	6784	3868	7922	10671	7170	7641	1832	2722	3723	5392	10280	9362	1060	4979	9989	9091	354	10797	1782	9890	4375
3667	9073	9441	5579	6106	7123	4858	1414	9570	3661	3100	8492	4149	5274	5548	5973	5060	1643	6926	4917	8712	4037	10252	1423
4493	1889	8867	4250	5875	4783	3260	7170	10622	2575	3049	5632	9590	212	4432	7191	562	311	2238	9427	1485	7347	10997	3250
2620	10928	8146	4749	6402	4073	3644	4186	10150	3864	4862	5869	5599	1041	6497	2919	8615	8178	10052	10519	97	2183	4839	8582
8830	10007	648	10852	9241	5459	3211	9661	3141	10800	1073	8132	928	9848	2601	5110	6341	8130	1902	2494	3185	6972	9204	9500
4585	4728	1573	4466	5154	2357	7044	7344	8721	4732	6842	8390	1214	1044	9673	10896	8945	9571	10168	10537	5933	6339	2289	76
9459	2269	9864	4651	3248	164	7421	9761	7242	10820	7062	8126	10099	7040	6150	1360	3096	2784	10677	731	7510	4636	10088	761
7087	8862	5429	455	11109	9936	403	3384	3739	3092	9678	10958	7570	10847	8122	10994	2852	9764	224	5570	4676	8250	10656	2447
1830	3747	391	8536	8556	1451	4961	1270	10241	2618	6943	5292	1376	9308	2844	7506	9219	4210	6232	7951	9659	9720	1355	2567
10097	6911	6722	332	7181	8587	9801	3042	2778	324	4727	1332	3068	4841	6296	3304	6707	10859	2946	6237	9203	6229	10509	6695
10459	10522	6895	5890	5621	10727	10682	6549	8572	4151	515	9752	4504	7606	4947	10232	7256	2360	10494	5692	791	9109	8817	6049
5013	5482	2803	1491	4365	109	7863	2108	1250	449	8709	1850	7457	7919	7147	10270	2684	603	4584	10099	9073	9995	4962	9903
10846	8769	2264	8185	5591	5192	4344	2212	1310	9335	6542	4732	4142	6725	10384	6843	673	2649	657	2350	9315	3280	4109	9615
10495	9028	10555	726	3815	4683	1019	7187	960	9514	1231	1751	3550	9650	3977	5674	10103	2987	10569	10301	8498	403	4965	7327
9898	9132	6854	5094	7903	9732	7786	6654	3898	3792	950	10073	5884	5318	2888	6023	8482	7304	1480	4043	4168	5814	10789	1382
1805	1456	1938	9609	7937	1645	4812	9603	4367	2658	6618	2462	3518	838	7851	4115	1945	4785	4350	201	4161	5064	6541	8089
11102	8602	3719	10889	2189	1433	1570	10555	6097	9539	10232	9204	8798	8309	5903	7868	3195	3558	6515	7224	5780	3180	3354	3369
510	10469	307	10767	6817	11013	1058	10025	3225	4241	5757	858	3037	9840	8187	9932	1135	2597	10437	730	4240	7415	6149	3824
3370	9918	5157	930	3594	6381	6100	9277	3836	4799	9839	4030	6003	11006	9922	9497	6297	5787	6996	4286	10628	7234	8513	10880
5901	9645	2487	7074	11025	15	7228	10607	10053	6004	1019	4116	7674	6966	5795	1997	7763	5060	8235	7579	10017	496	5064	716
7298	1977	3345	3090	6489	3018	1599	9195	9459	1368	2724	5772	1318	2672	8712	7083	4580	10376	2073	6128	7685	5015	39	8926
9012	8568	4831	6182	8527	9641	9511	4518	2965	3545	9665	3416	10410	11081	8101	3821	8535	7442	2873	5138	5992	759	4856	10650
6561	8500	2048	9385	9928	7431	3443	2759	1885	3231	9323	2556	1706	8861	3135	4658	3351	3467	7015	6098	5450	10381	7645	5470
2708	9169	9798	1012	3516	9380	10090	8387	881	7592	8698	1943	4895	10053	10568	734	10708	6391	708	10293	11110	10134	6396	882
1371	4930	8810	2010	6635	10570	9397	2184	10196	5072	1254	4509	860	11008	7147	9746	6981	1142	6437	10244	866	5528	1383	6636
5259	3935	2984	307	8921	10347	10521	5012	691	9665	8647	7074	894	10884	8377	5622	7385	8733	6844	1678	7897	4587	350	1064
1208	2406	10795	4242	2317	10441	3431	8380	7253	6858	2467	3782	10587	4921	5335	4459	2500	1416	5156	6393	4336	9211	10687	8306
9849	1531	8901	9071	3123	4768	1537	6853	9473	9039	5813	6646	7006	4942	2820	6067	3924	2134	7107	5670	7165	9101	6238	2511
2132	7195	3719	4556	10824	10950	9926	6461	10117	5147	126	3343	6118	851	8104	7315	4774	3971	5891	3544	5345	10679	10574	3790
6151	5792	596	7164	2645	557	4313	4908	1505	8506	8694	9593	7379	9987	6549	1834	8672	10	7630	8240	4826	2749	9109	2560
4442	1330	8215	1884	4174	2319	8371	8141	7941	1288	11069	2907	3723	10110	8211	1740	2786	5848	2299	2128	2896	9813	3574	307
5644	330	8898	7426	587	7597	2804	10214	10467	414	962	9723	10773	10177	4070	9221	892	7047	9960	4738	1608	972	9831	7587
1568	4101	1102	6049	1039	5319	7115	6783	6788	2163	4300	3519	5956	1333	5209	1856	1158	2423	3951	2480	1142	10359	1976	4898
6620	3901	2211	5211	402	882	1927	3119	2010	9259	4811	4187	1542	4629	2747	2532	10802	9690	1635	6977	9669	2097	2446	3321
293	3502	2399	668	4612	4725	7866	4800	817	6329	2072	9758	2014	1298	2067	10919	6158	3792	5657	4534	7145	5939	4376	749
6732	6706	736	529	9411	1555	989	10005	4473	111	1420	2751	1776	1284	10023	2695	113	8471	1160	4358	6503	9373	2546	4607
9687	10540	9449	5254	2266	208	5250	2163	4636	3486	4180	605	6683	4221	3799	4479	9345	10428	5077	8888	3372	9846	789	5819
10338	9495	4427	11061	4039	2646	1340	11064	6960	7324	8200	6214	9236	962	7833	3021	2771	2788	4674	9167	1947	631	5181	2814
4281	3201	3872	9918	194	3946	9527	8056	4018	4884	2884	5106	10790	7967	9175	5498	2488	1389	2170	3108	8193	3365	8769	448
2637	6265	2768	859	7055	10216	7654	11023	979	5269	1271	3303	2451	977	5632	10783	3935	3125	4180	9000	10082	6439	8130	6710
5172	2767	9462	569	3646	6409	8351	5481	3307	10641	3908	1845	6049	7048	9621	7477	744	4329	5011	5041	2136	10879	6205	1144
1636	929	260	8636	5002	1479	7443	1270	3994	7408	3901	3912	9017	8694	4010	649	2891	9325	1462	10077	1019	10118	3558	9304
4664	8793	7554	1809	2608	9938	5351	6617	7449	10253	375	982	7463	4896	6737	4914	5034	6393	7768	67	7803	2994	5583	9023
6041	1494	6515	1703	756	4226	979	134	7321	4442	6428	259	2539	350	6796	2042	4678	8106	7792	7885	7261	1706	7242	10305
1746	5071	16	10220	9320	2621	7577	6012	9254	8295	7303	2042	4866	3634	411	3423	5615	1281	5228	6299	8471	8270	10320	8670
631	2352	8063	7848	9281	7675	5769	4978	7605	5473	1256	926	9781	6793	8380	34	9425	4337	5271	5362	5898	3388	10283	9501
5697	5792	6956	3857	8348	6532	3887	9513	6669	754	4071	8538	7257	8086	2515	2790	9270	5644	3823	6786	7743	9630	113	10546
5201	11120	4687	8717	7940	10973	6535	5835	1716	5335	10147	5202	1549	4208	7232	7090	4615	5267	3082	9006	7668	5379	1471	10861
